,ZAF
1981-11-01,20.817
1981-12-01,20.686451612903223
1982-01-01,21.853870967741937
1982-02-01,22.03964285714286
1982-03-01,19.936774193548384
1982-04-01,15.408333333333333
1982-05-01,13.744838709677419
1982-06-01,10.24
1982-07-01,10.641612903225806
1982-08-01,13.077419354838709
1982-09-01,17.265666666666668
1982-10-01,18.15290322580645
1982-11-01,19.521666666666665
1982-12-01,21.984516129032258
1983-01-01,23.488709677419354
1983-02-01,22.355357142857144
1983-03-01,20.771935483870966
1983-04-01,18.886333333333333
1983-05-01,13.974516129032258
1983-06-01,11.283999999999999
1983-07-01,11.057096774193548
1983-08-01,12.053225806451612
1983-09-01,17.307666666666666
1983-10-01,18.206451612903226
1983-11-01,19.877
1983-12-01,21.325806451612905
1984-01-01,22.29516129032258
1984-02-01,22.488965517241382
1984-03-01,20.708064516129035
1984-04-01,16.765333333333334
1984-05-01,13.307741935483872
1984-06-01,10.149333333333335
1984-07-01,10.718387096774192
1984-08-01,13.129677419354838
1984-09-01,16.68433333333333
1984-10-01,18.456129032258065
1984-11-01,19.302666666666667
1984-12-01,21.220322580645163
1985-01-01,22.595483870967744
1985-02-01,21.587857142857143
1985-03-01,19.506774193548388
1985-04-01,17.018333333333334
1985-05-01,13.529354838709677
1985-06-01,11.335333333333333
1985-07-01,10.460967741935484
1985-08-01,14.093225806451612
1985-09-01,16.515666666666664
1985-10-01,19.457741935483874
1985-11-01,20.93133333333333
1985-12-01,20.575806451612905
1986-01-01,22.10483870967742
1986-02-01,21.005357142857143
1986-03-01,20.10516129032258
1986-04-01,17.897
1986-05-01,14.927096774193549
1986-06-01,11.027333333333333
1986-07-01,10.990967741935485
1986-08-01,14.05225806451613
1986-09-01,16.165
1986-10-01,17.774193548387096
1986-11-01,18.828666666666667
1986-12-01,21.537419354838708
1987-01-01,22.1658064516129
1987-02-01,22.927500000000002
1987-03-01,20.46451612903226
1987-04-01,18.667333333333332
1987-05-01,15.411612903225807
1987-06-01,10.126333333333333
1987-07-01,10.181935483870967
1987-08-01,12.314516129032258
1987-09-01,14.941333333333334
1987-10-01,17.610967741935482
1987-11-01,20.275333333333332
1987-12-01,21.743870967741938
1988-01-01,22.756129032258066
1988-02-01,21.836896551724138
1988-03-01,20.456451612903226
1988-04-01,16.208333333333332
1988-05-01,13.78483870967742
1988-06-01,9.783
1988-07-01,10.496774193548386
1988-08-01,13.839354838709676
1988-09-01,15.782333333333332
1988-10-01,17.05548387096774
1988-11-01,18.973333333333336
1988-12-01,19.796451612903226
1989-01-01,21.166451612903224
1989-02-01,19.78142857142857
1989-03-01,19.57677419354839
1989-04-01,16.26033333333333
1989-05-01,14.02
1989-06-01,10.520999999999999
1989-07-01,10.089354838709676
1989-08-01,14.303225806451612
1989-09-01,15.764000000000001
1989-10-01,17.45935483870968
1989-11-01,18.955666666666666
1989-12-01,21.100322580645162
1990-01-01,21.75483870967742
1990-02-01,20.431785714285716
1990-03-01,19.65516129032258
1990-04-01,17.095333333333333
1990-05-01,12.986129032258065
1990-06-01,10.359
1990-07-01,10.926774193548388
1990-08-01,12.59
1990-09-01,16.246333333333332
1990-10-01,18.601935483870967
1990-11-01,20.805
1990-12-01,21.386451612903226
1991-01-01,21.654838709677417
1991-02-01,21.238214285714285
1991-03-01,19.338064516129034
1991-04-01,16.989333333333335
1991-05-01,14.17741935483871
1991-06-01,10.312333333333333
1991-07-01,10.551290322580645
1991-08-01,12.581290322580644
1991-09-01,16.326
1991-10-01,18.502903225806453
1991-11-01,20.153333333333332
1991-12-01,20.838387096774195
1992-01-01,22.976451612903226
1992-02-01,23.14862068965517
1992-03-01,20.669032258064515
1992-04-01,18.565333333333335
1992-05-01,13.903225806451612
1992-06-01,10.784333333333333
1992-07-01,10.84290322580645
1992-08-01,11.896451612903226
1992-09-01,17.845333333333333
1992-10-01,18.943870967741937
1992-11-01,19.153333333333332
1992-12-01,22.068709677419356
1993-01-01,22.697741935483872
1993-02-01,20.774285714285714
1993-03-01,19.953225806451613
1993-04-01,16.89
1993-05-01,14.404838709677419
1993-06-01,10.426666666666668
1993-07-01,12.114193548387098
1993-08-01,13.04258064516129
1993-09-01,17.725
1993-10-01,18.524193548387096
1993-11-01,19.365333333333336
1993-12-01,21.16516129032258
1994-01-01,20.69483870967742
1994-02-01,20.347857142857144
1994-03-01,19.83225806451613
1994-04-01,17.287
1994-05-01,13.5
1994-06-01,9.956333333333333
1994-07-01,8.978709677419355
1994-08-01,12.435483870967742
1994-09-01,17.005333333333333
1994-10-01,17.414193548387097
1994-11-01,20.182000000000002
1994-12-01,21.47451612903226
1995-01-01,22.326451612903227
1995-02-01,22.84392857142857
1995-03-01,19.872903225806454
1995-04-01,16.231333333333332
1995-05-01,13.17483870967742
1995-06-01,10.138
1995-07-01,10.435483870967742
1995-08-01,13.435483870967742
1995-09-01,17.429666666666666
1995-10-01,18.20193548387097
1995-11-01,19.664666666666665
1995-12-01,19.355806451612903
1996-01-01,21.406129032258065
1996-02-01,20.52310344827586
1996-03-01,18.824516129032258
1996-04-01,15.881666666666666
1996-05-01,13.480645161290322
1996-06-01,10.690333333333333
1996-07-01,8.557741935483872
1996-08-01,11.334193548387097
1996-09-01,16.067
1996-10-01,18.69741935483871
1996-11-01,18.663333333333334
1996-12-01,20.88935483870968
1997-01-01,21.29516129032258
1997-02-01,21.473214285714285
1997-03-01,18.932258064516127
1997-04-01,14.819666666666667
1997-05-01,12.151612903225805
1997-06-01,10.057666666666668
1997-07-01,10.379999999999999
1997-08-01,13.619354838709677
1997-09-01,16.62
1997-10-01,18.305806451612902
1997-11-01,19.288333333333334
1997-12-01,21.716451612903228
1998-01-01,21.23774193548387
1998-02-01,21.874642857142856
1998-03-01,20.67225806451613
1998-04-01,18.377666666666666
1998-05-01,13.637419354838709
1998-06-01,11.516666666666667
1998-07-01,11.455806451612903
1998-08-01,13.038709677419355
1998-09-01,16.799333333333333
1998-10-01,18.331612903225807
1998-11-01,19.712666666666667
1998-12-01,20.39258064516129
1999-01-01,21.98032258064516
1999-02-01,22.075357142857143
1999-03-01,21.442580645161293
1999-04-01,18.31833333333333
1999-05-01,14.070967741935483
1999-06-01,11.525333333333332
1999-07-01,11.903548387096773
1999-08-01,13.327096774193548
1999-09-01,15.594333333333333
1999-10-01,18.287096774193547
1999-11-01,21.416
1999-12-01,21.11741935483871
2000-01-01,19.969677419354838
2000-02-01,20.922758620689656
2000-03-01,20.148709677419355
2000-04-01,15.900333333333332
2000-05-01,12.127096774193548
2000-06-01,11.262333333333334
2000-07-01,9.858064516129033
2000-08-01,13.58
2000-09-01,15.637666666666666
2000-10-01,18.76967741935484
2000-11-01,18.885
2000-12-01,20.990322580645163
2001-01-01,21.93935483870968
2001-02-01,21.0325
2001-03-01,20.43967741935484
2001-04-01,17.176666666666666
2001-05-01,13.84483870967742
2001-06-01,11.492333333333333
2001-07-01,9.975161290322582
2001-08-01,13.338064516129032
2001-09-01,15.485000000000001
2001-10-01,19.05322580645161
2001-11-01,19.281333333333336
2001-12-01,20.551612903225806
2002-01-01,21.63935483870968
2002-02-01,20.976428571428574
2002-03-01,20.65806451612903
2002-04-01,18.304333333333332
2002-05-01,13.841290322580644
2002-06-01,10.231333333333334
2002-07-01,10.173225806451613
