,month,gadm0,pre
82113,2000-10-01,VCT,149.55
82114,2000-11-01,VCT,223.88
82115,2000-12-01,VCT,49.36
82116,2001-01-01,VCT,26.11
82117,2001-02-01,VCT,32.39
82118,2001-03-01,VCT,15.75
82119,2001-04-01,VCT,23.01
82120,2001-05-01,VCT,49.38
82121,2001-06-01,VCT,59.06
82122,2001-07-01,VCT,146.95
82123,2001-08-01,VCT,145.92
82124,2001-09-01,VCT,125.41
82125,2001-10-01,VCT,262.88
82126,2001-11-01,VCT,39.12
82127,2001-12-01,VCT,136.51
82128,2002-01-01,VCT,53.91
82129,2002-02-01,VCT,24.85
82130,2002-03-01,VCT,38.47
82131,2002-04-01,VCT,63.01
82132,2002-05-01,VCT,58.56
82133,2002-06-01,VCT,48.02
82134,2002-07-01,VCT,105.7
82135,2002-08-01,VCT,99.71
82136,2002-09-01,VCT,184.07
82137,2002-10-01,VCT,184.07
82138,2002-11-01,VCT,130.21
82139,2002-12-01,VCT,30.19
82140,2003-01-01,VCT,37.93
82141,2003-02-01,VCT,37.27
82142,2003-03-01,VCT,25.53
82143,2003-04-01,VCT,35.11
82144,2003-05-01,VCT,37.4
82145,2003-06-01,VCT,118.26
82146,2003-07-01,VCT,135.25
82147,2003-08-01,VCT,148.17
82148,2003-09-01,VCT,108.84
82149,2003-10-01,VCT,177.83
82150,2003-11-01,VCT,213.87
82151,2003-12-01,VCT,39.04
82152,2004-01-01,VCT,33.22
82153,2004-02-01,VCT,33.31
82154,2004-03-01,VCT,38.08
82155,2004-04-01,VCT,67.14
82156,2004-05-01,VCT,159.44
82157,2004-06-01,VCT,116.61
82158,2004-07-01,VCT,178.29
82159,2004-08-01,VCT,166.04
82160,2004-09-01,VCT,131.6
82161,2004-10-01,VCT,160.87
82162,2004-11-01,VCT,289.23
82163,2004-12-01,VCT,119.0
82164,2005-01-01,VCT,158.48
82165,2005-02-01,VCT,34.04
82166,2005-03-01,VCT,36.54
82167,2005-04-01,VCT,19.23
82168,2005-05-01,VCT,106.93
82169,2005-06-01,VCT,299.64
82170,2005-07-01,VCT,225.81
82171,2005-08-01,VCT,145.1
82172,2005-09-01,VCT,120.63
82173,2005-10-01,VCT,178.15
82174,2005-11-01,VCT,236.5
82175,2005-12-01,VCT,58.46
82176,2006-01-01,VCT,61.86
82177,2006-02-01,VCT,41.42
82178,2006-03-01,VCT,22.97
82179,2006-04-01,VCT,22.52
82180,2006-05-01,VCT,37.75
82181,2006-06-01,VCT,150.1
82182,2006-07-01,VCT,152.03
82183,2006-08-01,VCT,160.56
82184,2006-09-01,VCT,132.5
82185,2006-10-01,VCT,167.72
82186,2006-11-01,VCT,115.77
82187,2006-12-01,VCT,97.74
82188,2007-01-01,VCT,55.93
82189,2007-02-01,VCT,33.33
82190,2007-03-01,VCT,43.84
82191,2007-04-01,VCT,40.67
82192,2007-05-01,VCT,39.34
82193,2007-06-01,VCT,104.79
82194,2007-07-01,VCT,102.81
82195,2007-08-01,VCT,286.31
82196,2007-09-01,VCT,155.53
82197,2007-10-01,VCT,197.93
82198,2007-11-01,VCT,84.62
82199,2007-12-01,VCT,65.97
82200,2008-01-01,VCT,39.04
82201,2008-02-01,VCT,31.64
82202,2008-03-01,VCT,29.21
82203,2008-04-01,VCT,38.14
82204,2008-05-01,VCT,14.76
82205,2008-06-01,VCT,106.07
82206,2008-07-01,VCT,156.41
82207,2008-08-01,VCT,169.5
82208,2008-09-01,VCT,165.31
82209,2008-10-01,VCT,211.88
82210,2008-11-01,VCT,188.77
82211,2008-12-01,VCT,58.23
82212,2009-01-01,VCT,85.91
82213,2009-02-01,VCT,44.24
82214,2009-03-01,VCT,21.01
82215,2009-04-01,VCT,52.96
82216,2009-05-01,VCT,51.73
82217,2009-06-01,VCT,70.94
82218,2009-07-01,VCT,159.89
82219,2009-08-01,VCT,122.1
82220,2009-09-01,VCT,150.31
82221,2009-10-01,VCT,103.21
82222,2009-11-01,VCT,117.6
82223,2009-12-01,VCT,23.76
82224,2010-01-01,VCT,35.59
82225,2010-02-01,VCT,7.34
82226,2010-03-01,VCT,16.88
82227,2010-04-01,VCT,133.59
82228,2010-05-01,VCT,87.54
82229,2010-06-01,VCT,171.08
82230,2010-07-01,VCT,222.83
82231,2010-08-01,VCT,199.24
82232,2010-09-01,VCT,265.98
82233,2010-10-01,VCT,292.41
82234,2010-11-01,VCT,136.95
82235,2010-12-01,VCT,86.69
82236,2011-01-01,VCT,50.66
82237,2011-02-01,VCT,39.35
82238,2011-03-01,VCT,52.28
82239,2011-04-01,VCT,121.48
82240,2011-05-01,VCT,85.93
82241,2011-06-01,VCT,141.57
82242,2011-07-01,VCT,258.9
82243,2011-08-01,VCT,216.85
82244,2011-09-01,VCT,140.95
82245,2011-10-01,VCT,160.53
82246,2011-11-01,VCT,256.02
82247,2011-12-01,VCT,75.35
82248,2012-01-01,VCT,41.62
82249,2012-02-01,VCT,45.45
82250,2012-03-01,VCT,73.93
82251,2012-04-01,VCT,57.71
82252,2012-05-01,VCT,174.33
82253,2012-06-01,VCT,55.52
82254,2012-07-01,VCT,90.89
82255,2012-08-01,VCT,265.11
82256,2012-09-01,VCT,76.57
82257,2012-10-01,VCT,225.49
82258,2012-11-01,VCT,55.31
82259,2012-12-01,VCT,69.77
82260,2013-01-01,VCT,35.52
82261,2013-02-01,VCT,26.25
82262,2013-03-01,VCT,20.18
82263,2013-04-01,VCT,106.1
82264,2013-05-01,VCT,108.28
82265,2013-06-01,VCT,98.32
82266,2013-07-01,VCT,83.92
82267,2013-08-01,VCT,191.92
82268,2013-09-01,VCT,150.21
82269,2013-10-01,VCT,183.73
82270,2013-11-01,VCT,67.86
82271,2013-12-01,VCT,101.49
82272,2014-01-01,VCT,35.34
82273,2014-02-01,VCT,45.92
82274,2014-03-01,VCT,27.85
82275,2014-04-01,VCT,25.61
82276,2014-05-01,VCT,21.75
82277,2014-06-01,VCT,61.97
82278,2014-07-01,VCT,81.93
82279,2014-08-01,VCT,140.1
82280,2014-09-01,VCT,132.02
82281,2014-10-01,VCT,103.92
82282,2014-11-01,VCT,180.78
82283,2014-12-01,VCT,30.02
82284,2015-01-01,VCT,59.85
82285,2015-02-01,VCT,30.63
82286,2015-03-01,VCT,45.76
82287,2015-04-01,VCT,28.48
82288,2015-05-01,VCT,20.51
82289,2015-06-01,VCT,55.26
82290,2015-07-01,VCT,83.04
82291,2015-08-01,VCT,103.84
82292,2015-09-01,VCT,71.39
82293,2015-10-01,VCT,96.82
82294,2015-11-01,VCT,146.26
82295,2015-12-01,VCT,45.27
82296,2016-01-01,VCT,37.32
82297,2016-02-01,VCT,25.42
82298,2016-03-01,VCT,38.36
82299,2016-04-01,VCT,24.57
82300,2016-05-01,VCT,57.06
82301,2016-06-01,VCT,82.72
82302,2016-07-01,VCT,124.09
82303,2016-08-01,VCT,105.64
82304,2016-09-01,VCT,214.84
82305,2016-10-01,VCT,123.45
82306,2016-11-01,VCT,262.23
82307,2016-12-01,VCT,84.18
82308,2017-01-01,VCT,45.92
82309,2017-02-01,VCT,27.17
82310,2017-03-01,VCT,38.06
82311,2017-04-01,VCT,24.03
82312,2017-05-01,VCT,60.74
82313,2017-06-01,VCT,149.91
82314,2017-07-01,VCT,169.62
82315,2017-08-01,VCT,229.67
82316,2017-09-01,VCT,230.02
82317,2017-10-01,VCT,233.63
82318,2017-11-01,VCT,91.38
82319,2017-12-01,VCT,79.74
82320,1990-01-01,VEN,70.95
82321,1990-02-01,VEN,62.54
82322,1990-03-01,VEN,65.81
82323,1990-04-01,VEN,166.42
82324,1990-05-01,VEN,197.99
82325,1990-06-01,VEN,180.28
82326,1990-07-01,VEN,170.06
82327,1990-08-01,VEN,164.65
82328,1990-09-01,VEN,143.94
82329,1990-10-01,VEN,259.69
82330,1990-11-01,VEN,149.4
82331,1990-12-01,VEN,92.72
82332,1991-01-01,VEN,40.13
82333,1991-02-01,VEN,47.07
82334,1991-03-01,VEN,105.86
82335,1991-04-01,VEN,149.19
82336,1991-05-01,VEN,136.92
82337,1991-06-01,VEN,160.8
82338,1991-07-01,VEN,167.37
82339,1991-08-01,VEN,177.83
82340,1991-09-01,VEN,167.81
82341,1991-10-01,VEN,143.6
82342,1991-11-01,VEN,163.2
82343,1991-12-01,VEN,72.1
82344,1992-01-01,VEN,34.64
82345,1992-02-01,VEN,36.87
82346,1992-03-01,VEN,33.12
82347,1992-04-01,VEN,130.97
82348,1992-05-01,VEN,188.86
82349,1992-06-01,VEN,190.39
82350,1992-07-01,VEN,172.82
82351,1992-08-01,VEN,158.97
82352,1992-09-01,VEN,173.67
82353,1992-10-01,VEN,118.06
82354,1992-11-01,VEN,196.06
82355,1992-12-01,VEN,71.39
82356,1993-01-01,VEN,46.46
82357,1993-02-01,VEN,37.61
82358,1993-03-01,VEN,73.98
82359,1993-04-01,VEN,152.96
82360,1993-05-01,VEN,268.56
82361,1993-06-01,VEN,183.26
82362,1993-07-01,VEN,120.85
82363,1993-08-01,VEN,158.93
82364,1993-09-01,VEN,177.28
82365,1993-10-01,VEN,126.81
82366,1993-11-01,VEN,170.21
82367,1993-12-01,VEN,65.05
82368,1994-01-01,VEN,35.7
82369,1994-02-01,VEN,51.26
82370,1994-03-01,VEN,72.42
82371,1994-04-01,VEN,127.09
82372,1994-05-01,VEN,127.7
82373,1994-06-01,VEN,139.76
82374,1994-07-01,VEN,184.33
82375,1994-08-01,VEN,168.42
82376,1994-09-01,VEN,177.97
82377,1994-10-01,VEN,184.73
82378,1994-11-01,VEN,139.12
82379,1994-12-01,VEN,59.39
82380,1995-01-01,VEN,23.98
82381,1995-02-01,VEN,20.52
82382,1995-03-01,VEN,103.25
82383,1995-04-01,VEN,113.06
82384,1995-05-01,VEN,136.79
82385,1995-06-01,VEN,196.8
82386,1995-07-01,VEN,198.04
82387,1995-08-01,VEN,241.96
82388,1995-09-01,VEN,149.59
82389,1995-10-01,VEN,199.76
82390,1995-11-01,VEN,94.78
82391,1995-12-01,VEN,53.08
82392,1996-01-01,VEN,34.12
82393,1996-02-01,VEN,54.16
82394,1996-03-01,VEN,47.71
82395,1996-04-01,VEN,76.78
82396,1996-05-01,VEN,179.35
82397,1996-06-01,VEN,194.8
82398,1996-07-01,VEN,231.23
82399,1996-08-01,VEN,160.8
82400,1996-09-01,VEN,170.58
82401,1996-10-01,VEN,191.43
82402,1996-11-01,VEN,161.05
82403,1996-12-01,VEN,81.5
82404,1997-01-01,VEN,56.62
82405,1997-02-01,VEN,82.1
82406,1997-03-01,VEN,41.55
82407,1997-04-01,VEN,86.67
82408,1997-05-01,VEN,141.13
82409,1997-06-01,VEN,178.55
82410,1997-07-01,VEN,158.33
82411,1997-08-01,VEN,122.36
82412,1997-09-01,VEN,158.48
82413,1997-10-01,VEN,153.64
82414,1997-11-01,VEN,98.01
82415,1997-12-01,VEN,17.04
82416,1998-01-01,VEN,25.22
82417,1998-02-01,VEN,65.61
82418,1998-03-01,VEN,91.53
82419,1998-04-01,VEN,174.57
82420,1998-05-01,VEN,237.31
82421,1998-06-01,VEN,190.74
82422,1998-07-01,VEN,177.75
82423,1998-08-01,VEN,166.46
82424,1998-09-01,VEN,173.63
82425,1998-10-01,VEN,165.56
82426,1998-11-01,VEN,117.18
82427,1998-12-01,VEN,122.07
82428,1999-01-01,VEN,68.69
82429,1999-02-01,VEN,90.41
82430,1999-03-01,VEN,69.16
82431,1999-04-01,VEN,200.28
82432,1999-05-01,VEN,114.86
82433,1999-06-01,VEN,162.5
82434,1999-07-01,VEN,180.17
82435,1999-08-01,VEN,209.97
82436,1999-09-01,VEN,198.9
82437,1999-10-01,VEN,203.85
82438,1999-11-01,VEN,147.32
82439,1999-12-01,VEN,126.21
82440,2000-01-01,VEN,73.04
82441,2000-02-01,VEN,61.5
82442,2000-03-01,VEN,86.8
82443,2000-04-01,VEN,83.31
82444,2000-05-01,VEN,171.0
82445,2000-06-01,VEN,171.36
82446,2000-07-01,VEN,159.15
82447,2000-08-01,VEN,159.42
82448,2000-09-01,VEN,194.54
82449,2000-10-01,VEN,136.42
82450,2000-11-01,VEN,153.14
82451,2000-12-01,VEN,47.48
82452,2001-01-01,VEN,21.35
82453,2001-02-01,VEN,20.03
82454,2001-03-01,VEN,35.28
82455,2001-04-01,VEN,69.63
82456,2001-05-01,VEN,142.15
82457,2001-06-01,VEN,135.88
82458,2001-07-01,VEN,165.94
82459,2001-08-01,VEN,174.26
82460,2001-09-01,VEN,144.77
82461,2001-10-01,VEN,156.12
82462,2001-11-01,VEN,124.79
82463,2001-12-01,VEN,132.39
82464,2002-01-01,VEN,52.06
82465,2002-02-01,VEN,27.52
82466,2002-03-01,VEN,93.58
82467,2002-04-01,VEN,147.57
82468,2002-05-01,VEN,191.08
82469,2002-06-01,VEN,195.79
82470,2002-07-01,VEN,141.69
82471,2002-08-01,VEN,144.3
82472,2002-09-01,VEN,151.72
82473,2002-10-01,VEN,154.48
82474,2002-11-01,VEN,103.32
82475,2002-12-01,VEN,42.83
82476,2003-01-01,VEN,17.88
82477,2003-02-01,VEN,22.51
82478,2003-03-01,VEN,40.94
82479,2003-04-01,VEN,138.36
82480,2003-05-01,VEN,138.06
82481,2003-06-01,VEN,198.17
82482,2003-07-01,VEN,221.65
82483,2003-08-01,VEN,167.68
82484,2003-09-01,VEN,166.26
82485,2003-10-01,VEN,200.51
82486,2003-11-01,VEN,167.17
82487,2003-12-01,VEN,95.1
82488,2004-01-01,VEN,50.45
82489,2004-02-01,VEN,38.22
82490,2004-03-01,VEN,51.98
82491,2004-04-01,VEN,189.85
82492,2004-05-01,VEN,287.6
82493,2004-06-01,VEN,151.13
82494,2004-07-01,VEN,187.2
82495,2004-08-01,VEN,152.21
82496,2004-09-01,VEN,182.97
82497,2004-10-01,VEN,198.34
82498,2004-11-01,VEN,196.08
82499,2004-12-01,VEN,75.8
82500,2005-01-01,VEN,117.0
82501,2005-02-01,VEN,90.58
82502,2005-03-01,VEN,31.6
82503,2005-04-01,VEN,130.12
82504,2005-05-01,VEN,240.25
82505,2005-06-01,VEN,192.4
82506,2005-07-01,VEN,184.9
82507,2005-08-01,VEN,174.39
82508,2005-09-01,VEN,135.77
82509,2005-10-01,VEN,166.01
82510,2005-11-01,VEN,198.6
82511,2005-12-01,VEN,76.86
82512,2006-01-01,VEN,104.87
82513,2006-02-01,VEN,43.37
82514,2006-03-01,VEN,112.82
82515,2006-04-01,VEN,133.49
82516,2006-05-01,VEN,211.72
82517,2006-06-01,VEN,175.34
82518,2006-07-01,VEN,181.0
82519,2006-08-01,VEN,187.79
82520,2006-09-01,VEN,118.53
82521,2006-10-01,VEN,199.2
82522,2006-11-01,VEN,121.02
82523,2006-12-01,VEN,72.42
82524,2007-01-01,VEN,49.05
82525,2007-02-01,VEN,22.71
82526,2007-03-01,VEN,87.51
82527,2007-04-01,VEN,101.93
82528,2007-05-01,VEN,170.47
82529,2007-06-01,VEN,168.88
82530,2007-07-01,VEN,152.8
82531,2007-08-01,VEN,251.01
82532,2007-09-01,VEN,148.96
82533,2007-10-01,VEN,207.45
82534,2007-11-01,VEN,102.57
82535,2007-12-01,VEN,116.78
82536,2008-01-01,VEN,46.8
82537,2008-02-01,VEN,50.38
82538,2008-03-01,VEN,50.79
82539,2008-04-01,VEN,108.39
82540,2008-05-01,VEN,187.2
82541,2008-06-01,VEN,169.62
82542,2008-07-01,VEN,213.15
82543,2008-08-01,VEN,221.44
82544,2008-09-01,VEN,163.09
82545,2008-10-01,VEN,235.25
82546,2008-11-01,VEN,224.48
82547,2008-12-01,VEN,91.39
82548,2009-01-01,VEN,90.02
82549,2009-02-01,VEN,83.9
82550,2009-03-01,VEN,120.49
82551,2009-04-01,VEN,93.79
82552,2009-05-01,VEN,138.36
82553,2009-06-01,VEN,139.7
82554,2009-07-01,VEN,173.46
82555,2009-08-01,VEN,173.12
82556,2009-09-01,VEN,118.41
82557,2009-10-01,VEN,128.91
82558,2009-11-01,VEN,114.1
82559,2009-12-01,VEN,53.69
82560,2010-01-01,VEN,25.74
82561,2010-02-01,VEN,27.61
82562,2010-03-01,VEN,67.42
82563,2010-04-01,VEN,215.25
82564,2010-05-01,VEN,239.3
82565,2010-06-01,VEN,237.41
82566,2010-07-01,VEN,244.85
82567,2010-08-01,VEN,221.94
82568,2010-09-01,VEN,264.53
82569,2010-10-01,VEN,171.36
82570,2010-11-01,VEN,255.3
82571,2010-12-01,VEN,171.21
82572,2011-01-01,VEN,66.31
82573,2011-02-01,VEN,75.73
82574,2011-03-01,VEN,107.76
82575,2011-04-01,VEN,221.67
82576,2011-05-01,VEN,331.88
82577,2011-06-01,VEN,227.84
82578,2011-07-01,VEN,185.96
82579,2011-08-01,VEN,169.03
82580,2011-09-01,VEN,168.95
82581,2011-10-01,VEN,211.28
82582,2011-11-01,VEN,246.62
82583,2011-12-01,VEN,155.28
82584,2012-01-01,VEN,65.58
82585,2012-02-01,VEN,46.46
82586,2012-03-01,VEN,148.19
82587,2012-04-01,VEN,225.44
82588,2012-05-01,VEN,217.19
82589,2012-06-01,VEN,143.21
82590,2012-07-01,VEN,176.64
82591,2012-08-01,VEN,191.0
82592,2012-09-01,VEN,137.68
82593,2012-10-01,VEN,208.84
82594,2012-11-01,VEN,100.79
82595,2012-12-01,VEN,104.4
82596,2013-01-01,VEN,32.34
82597,2013-02-01,VEN,41.23
82598,2013-03-01,VEN,94.7
82599,2013-04-01,VEN,177.28
82600,2013-05-01,VEN,209.54
82601,2013-06-01,VEN,176.78
82602,2013-07-01,VEN,138.79
82603,2013-08-01,VEN,179.07
82604,2013-09-01,VEN,147.8
82605,2013-10-01,VEN,155.16
82606,2013-11-01,VEN,153.23
82607,2013-12-01,VEN,81.25
82608,2014-01-01,VEN,33.72
82609,2014-02-01,VEN,38.27
82610,2014-03-01,VEN,35.58
82611,2014-04-01,VEN,106.25
82612,2014-05-01,VEN,132.04
82613,2014-06-01,VEN,125.58
82614,2014-07-01,VEN,142.79
82615,2014-08-01,VEN,176.1
82616,2014-09-01,VEN,147.98
82617,2014-10-01,VEN,194.84
82618,2014-11-01,VEN,150.74
82619,2014-12-01,VEN,62.75
82620,2015-01-01,VEN,49.17
82621,2015-02-01,VEN,54.23
82622,2015-03-01,VEN,58.42
82623,2015-04-01,VEN,92.97
82624,2015-05-01,VEN,98.47
82625,2015-06-01,VEN,125.39
82626,2015-07-01,VEN,168.96
82627,2015-08-01,VEN,146.17
82628,2015-09-01,VEN,94.67
82629,2015-10-01,VEN,140.42
82630,2015-11-01,VEN,139.87
82631,2015-12-01,VEN,57.54
82632,2016-01-01,VEN,23.79
82633,2016-02-01,VEN,23.86
82634,2016-03-01,VEN,46.34
82635,2016-04-01,VEN,166.89
82636,2016-05-01,VEN,217.98
82637,2016-06-01,VEN,161.27
82638,2016-07-01,VEN,161.69
82639,2016-08-01,VEN,136.41
82640,2016-09-01,VEN,160.39
82641,2016-10-01,VEN,168.74
82642,2016-11-01,VEN,224.52
82643,2016-12-01,VEN,121.54
82644,2017-01-01,VEN,54.67
82645,2017-02-01,VEN,37.21
82646,2017-03-01,VEN,143.18
82647,2017-04-01,VEN,127.47
82648,2017-05-01,VEN,226.14
82649,2017-06-01,VEN,203.79
82650,2017-07-01,VEN,183.54
82651,2017-08-01,VEN,155.86
82652,2017-09-01,VEN,155.72
82653,2017-10-01,VEN,144.17
82654,2017-11-01,VEN,107.59
82655,2017-12-01,VEN,80.99
82656,1990-01-01,VGB,52.97
82657,1990-02-01,VGB,38.42
82658,1990-03-01,VGB,33.33
82659,1990-04-01,VGB,29.13
82660,1990-05-01,VGB,37.09
82661,1990-06-01,VGB,56.81
82662,1990-07-01,VGB,45.79
82663,1990-08-01,VGB,70.89
82664,1990-09-01,VGB,80.61
82665,1990-10-01,VGB,260.68
82666,1990-11-01,VGB,61.0
82667,1990-12-01,VGB,57.36
82668,1991-01-01,VGB,26.03
82669,1991-02-01,VGB,46.1
82670,1991-03-01,VGB,30.84
82671,1991-04-01,VGB,26.05
82672,1991-05-01,VGB,51.1
82673,1991-06-01,VGB,96.53
82674,1991-07-01,VGB,72.0
82675,1991-08-01,VGB,81.38
82676,1991-09-01,VGB,118.82
82677,1991-10-01,VGB,81.95
82678,1991-11-01,VGB,105.07
82679,1991-12-01,VGB,28.85
82680,1992-01-01,VGB,35.22
82681,1992-02-01,VGB,27.66
82682,1992-03-01,VGB,27.9
82683,1992-04-01,VGB,47.78
82684,1992-05-01,VGB,225.15
82685,1992-06-01,VGB,112.55
82686,1992-07-01,VGB,72.9
82687,1992-08-01,VGB,81.49
82688,1992-09-01,VGB,95.44
82689,1992-10-01,VGB,74.15
82690,1992-11-01,VGB,159.53
82691,1992-12-01,VGB,85.78
82692,1993-01-01,VGB,36.37
82693,1993-02-01,VGB,22.21
82694,1993-03-01,VGB,30.21
82695,1993-04-01,VGB,75.23
82696,1993-05-01,VGB,134.77
82697,1993-06-01,VGB,63.39
82698,1993-07-01,VGB,66.87
82699,1993-08-01,VGB,43.72
82700,1993-09-01,VGB,107.65
82701,1993-10-01,VGB,76.7
82702,1993-11-01,VGB,107.48
82703,1993-12-01,VGB,28.02
82704,1994-01-01,VGB,33.38
82705,1994-02-01,VGB,29.11
82706,1994-03-01,VGB,17.22
82707,1994-04-01,VGB,47.92
82708,1994-05-01,VGB,38.46
82709,1994-06-01,VGB,43.06
82710,1994-07-01,VGB,33.23
82711,1994-08-01,VGB,37.46
82712,1994-09-01,VGB,93.52
82713,1994-10-01,VGB,140.74
82714,1994-11-01,VGB,102.05
82715,1994-12-01,VGB,52.05
82716,1995-01-01,VGB,38.03
82717,1995-02-01,VGB,39.1
82718,1995-03-01,VGB,12.21
82719,1995-04-01,VGB,17.98
82720,1995-05-01,VGB,27.23
82721,1995-06-01,VGB,31.3
82722,1995-07-01,VGB,81.58
82723,1995-08-01,VGB,95.96
82724,1995-09-01,VGB,326.48
82725,1995-10-01,VGB,87.69
82726,1995-11-01,VGB,31.27
82727,1995-12-01,VGB,52.63
82728,1996-01-01,VGB,48.04
82729,1996-02-01,VGB,25.79
82730,1996-03-01,VGB,28.04
82731,1996-04-01,VGB,33.63
82732,1996-05-01,VGB,43.29
82733,1996-06-01,VGB,60.08
82734,1996-07-01,VGB,144.39
82735,1996-08-01,VGB,96.07
82736,1996-09-01,VGB,174.35
82737,1996-10-01,VGB,95.55
82738,1996-11-01,VGB,213.87
82739,1996-12-01,VGB,62.81
82740,1997-01-01,VGB,50.93
82741,1997-02-01,VGB,61.27
82742,1997-03-01,VGB,28.06
82743,1997-04-01,VGB,13.29
82744,1997-05-01,VGB,66.48
82745,1997-06-01,VGB,37.4
82746,1997-07-01,VGB,65.78
82747,1997-08-01,VGB,64.43
82748,1997-09-01,VGB,113.37
82749,1997-10-01,VGB,283.68
82750,1997-11-01,VGB,49.12
82751,1997-12-01,VGB,35.42
82752,1998-01-01,VGB,63.69
82753,1998-02-01,VGB,30.34
82754,1998-03-01,VGB,65.94
82755,1998-04-01,VGB,44.02
82756,1998-05-01,VGB,58.63
82757,1998-06-01,VGB,93.53
82758,1998-07-01,VGB,64.44
82759,1998-08-01,VGB,146.84
82760,1998-09-01,VGB,154.87
82761,1998-10-01,VGB,183.99
82762,1998-11-01,VGB,153.72
82763,1998-12-01,VGB,114.01
82764,1999-01-01,VGB,62.01
82765,1999-02-01,VGB,27.24
82766,1999-03-01,VGB,19.15
82767,1999-04-01,VGB,32.51
82768,1999-05-01,VGB,39.64
82769,1999-06-01,VGB,128.23
82770,1999-07-01,VGB,89.7
82771,1999-08-01,VGB,83.75
82772,1999-09-01,VGB,175.02
82773,1999-10-01,VGB,154.14
82774,1999-11-01,VGB,246.57
82775,1999-12-01,VGB,86.12
82776,2000-01-01,VGB,41.43
82777,2000-02-01,VGB,44.8
82778,2000-03-01,VGB,14.18
82779,2000-04-01,VGB,20.87
82780,2000-05-01,VGB,54.14
82781,2000-06-01,VGB,35.87
82782,2000-07-01,VGB,48.33
82783,2000-08-01,VGB,105.44
82784,2000-09-01,VGB,103.05
82785,2000-10-01,VGB,98.05
82786,2000-11-01,VGB,71.98
82787,2000-12-01,VGB,36.16
82788,2001-01-01,VGB,35.17
82789,2001-02-01,VGB,27.87
82790,2001-03-01,VGB,25.28
82791,2001-04-01,VGB,37.78
82792,2001-05-01,VGB,59.54
82793,2001-06-01,VGB,41.78
82794,2001-07-01,VGB,69.56
82795,2001-08-01,VGB,110.65
82796,2001-09-01,VGB,61.91
82797,2001-10-01,VGB,133.66
82798,2001-11-01,VGB,35.62
82799,2001-12-01,VGB,134.15
82800,2002-01-01,VGB,37.36
82801,2002-02-01,VGB,23.02
82802,2002-03-01,VGB,31.08
82803,2002-04-01,VGB,71.47
82804,2002-05-01,VGB,29.42
82805,2002-06-01,VGB,49.62
82806,2002-07-01,VGB,53.17
82807,2002-08-01,VGB,73.28
82808,2002-09-01,VGB,91.18
82809,2002-10-01,VGB,104.83
82810,2002-11-01,VGB,71.29
82811,2002-12-01,VGB,52.82
82812,2003-01-01,VGB,44.76
82813,2003-02-01,VGB,41.4
82814,2003-03-01,VGB,26.28
82815,2003-04-01,VGB,132.51
82816,2003-05-01,VGB,47.67
82817,2003-06-01,VGB,51.16
82818,2003-07-01,VGB,65.99
82819,2003-08-01,VGB,96.73
82820,2003-09-01,VGB,69.02
82821,2003-10-01,VGB,90.28
82822,2003-11-01,VGB,441.5
82823,2003-12-01,VGB,60.15
82824,2004-01-01,VGB,33.98
82825,2004-02-01,VGB,34.76
82826,2004-03-01,VGB,36.22
82827,2004-04-01,VGB,40.67
82828,2004-05-01,VGB,124.54
82829,2004-06-01,VGB,44.59
82830,2004-07-01,VGB,131.7
82831,2004-08-01,VGB,69.64
82832,2004-09-01,VGB,255.69
82833,2004-10-01,VGB,157.48
82834,2004-11-01,VGB,149.11
82835,2004-12-01,VGB,53.01
82836,2005-01-01,VGB,69.55
82837,2005-02-01,VGB,19.99
82838,2005-03-01,VGB,12.92
82839,2005-04-01,VGB,64.36
82840,2005-05-01,VGB,124.32
82841,2005-06-01,VGB,98.5
82842,2005-07-01,VGB,163.67
82843,2005-08-01,VGB,132.2
82844,2005-09-01,VGB,163.76
82845,2005-10-01,VGB,312.33
82846,2005-11-01,VGB,138.95
82847,2005-12-01,VGB,33.83
82848,2006-01-01,VGB,54.69
82849,2006-02-01,VGB,22.84
82850,2006-03-01,VGB,25.47
82851,2006-04-01,VGB,48.12
82852,2006-05-01,VGB,73.64
82853,2006-06-01,VGB,107.57
82854,2006-07-01,VGB,139.5
82855,2006-08-01,VGB,93.72
82856,2006-09-01,VGB,82.36
82857,2006-10-01,VGB,180.76
82858,2006-11-01,VGB,72.75
82859,2006-12-01,VGB,57.9
82860,2007-01-01,VGB,33.34
82861,2007-02-01,VGB,19.28
82862,2007-03-01,VGB,61.2
82863,2007-04-01,VGB,72.74
82864,2007-05-01,VGB,74.27
82865,2007-06-01,VGB,86.26
82866,2007-07-01,VGB,91.65
82867,2007-08-01,VGB,129.77
82868,2007-09-01,VGB,105.92
82869,2007-10-01,VGB,254.19
82870,2007-11-01,VGB,75.81
82871,2007-12-01,VGB,68.18
82872,2008-01-01,VGB,42.11
82873,2008-02-01,VGB,33.3
82874,2008-03-01,VGB,27.42
82875,2008-04-01,VGB,50.74
82876,2008-05-01,VGB,36.0
82877,2008-06-01,VGB,56.39
82878,2008-07-01,VGB,42.64
82879,2008-08-01,VGB,211.69
82880,2008-09-01,VGB,279.86
82881,2008-10-01,VGB,199.02
82882,2008-11-01,VGB,72.27
82883,2008-12-01,VGB,32.95
82884,2009-01-01,VGB,43.33
82885,2009-02-01,VGB,38.64
82886,2009-03-01,VGB,30.84
82887,2009-04-01,VGB,23.12
82888,2009-05-01,VGB,137.29
82889,2009-06-01,VGB,61.93
