,month,gadm0,tmp
86494,2001-11-01,XSP,
86495,2001-12-01,XSP,
86496,2002-01-01,XSP,
86497,2002-02-01,XSP,
86498,2002-03-01,XSP,
86499,2002-04-01,XSP,
86500,2002-05-01,XSP,
86501,2002-06-01,XSP,
86502,2002-07-01,XSP,
86503,2002-08-01,XSP,
86504,2002-09-01,XSP,
86505,2002-10-01,XSP,
86506,2002-11-01,XSP,
86507,2002-12-01,XSP,
86508,2003-01-01,XSP,
86509,2003-02-01,XSP,
86510,2003-03-01,XSP,
86511,2003-04-01,XSP,
86512,2003-05-01,XSP,
86513,2003-06-01,XSP,
86514,2003-07-01,XSP,
86515,2003-08-01,XSP,
86516,2003-09-01,XSP,
86517,2003-10-01,XSP,
86518,2003-11-01,XSP,
86519,2003-12-01,XSP,
86520,2004-01-01,XSP,
86521,2004-02-01,XSP,
86522,2004-03-01,XSP,
86523,2004-04-01,XSP,
86524,2004-05-01,XSP,
86525,2004-06-01,XSP,
86526,2004-07-01,XSP,
86527,2004-08-01,XSP,
86528,2004-09-01,XSP,
86529,2004-10-01,XSP,
86530,2004-11-01,XSP,
86531,2004-12-01,XSP,
86532,2005-01-01,XSP,
86533,2005-02-01,XSP,
86534,2005-03-01,XSP,
86535,2005-04-01,XSP,
86536,2005-05-01,XSP,
86537,2005-06-01,XSP,
86538,2005-07-01,XSP,
86539,2005-08-01,XSP,
86540,2005-09-01,XSP,
86541,2005-10-01,XSP,
86542,2005-11-01,XSP,
86543,2005-12-01,XSP,
86544,2006-01-01,XSP,
86545,2006-02-01,XSP,
86546,2006-03-01,XSP,
86547,2006-04-01,XSP,
86548,2006-05-01,XSP,
86549,2006-06-01,XSP,
86550,2006-07-01,XSP,
86551,2006-08-01,XSP,
86552,2006-09-01,XSP,
86553,2006-10-01,XSP,
86554,2006-11-01,XSP,
86555,2006-12-01,XSP,
86556,2007-01-01,XSP,
86557,2007-02-01,XSP,
86558,2007-03-01,XSP,
86559,2007-04-01,XSP,
86560,2007-05-01,XSP,
86561,2007-06-01,XSP,
86562,2007-07-01,XSP,
86563,2007-08-01,XSP,
86564,2007-09-01,XSP,
86565,2007-10-01,XSP,
86566,2007-11-01,XSP,
86567,2007-12-01,XSP,
86568,2008-01-01,XSP,
86569,2008-02-01,XSP,
86570,2008-03-01,XSP,
86571,2008-04-01,XSP,
86572,2008-05-01,XSP,
86573,2008-06-01,XSP,
86574,2008-07-01,XSP,
86575,2008-08-01,XSP,
86576,2008-09-01,XSP,
86577,2008-10-01,XSP,
86578,2008-11-01,XSP,
86579,2008-12-01,XSP,
86580,2009-01-01,XSP,
86581,2009-02-01,XSP,
86582,2009-03-01,XSP,
86583,2009-04-01,XSP,
86584,2009-05-01,XSP,
86585,2009-06-01,XSP,
86586,2009-07-01,XSP,
86587,2009-08-01,XSP,
86588,2009-09-01,XSP,
86589,2009-10-01,XSP,
86590,2009-11-01,XSP,
86591,2009-12-01,XSP,
86592,2010-01-01,XSP,
86593,2010-02-01,XSP,
86594,2010-03-01,XSP,
86595,2010-04-01,XSP,
86596,2010-05-01,XSP,
86597,2010-06-01,XSP,
86598,2010-07-01,XSP,
86599,2010-08-01,XSP,
86600,2010-09-01,XSP,
86601,2010-10-01,XSP,
86602,2010-11-01,XSP,
86603,2010-12-01,XSP,
86604,2011-01-01,XSP,
86605,2011-02-01,XSP,
86606,2011-03-01,XSP,
86607,2011-04-01,XSP,
86608,2011-05-01,XSP,
86609,2011-06-01,XSP,
86610,2011-07-01,XSP,
86611,2011-08-01,XSP,
86612,2011-09-01,XSP,
86613,2011-10-01,XSP,
86614,2011-11-01,XSP,
86615,2011-12-01,XSP,
86616,2012-01-01,XSP,
86617,2012-02-01,XSP,
86618,2012-03-01,XSP,
86619,2012-04-01,XSP,
86620,2012-05-01,XSP,
86621,2012-06-01,XSP,
86622,2012-07-01,XSP,
86623,2012-08-01,XSP,
86624,2012-09-01,XSP,
86625,2012-10-01,XSP,
86626,2012-11-01,XSP,
86627,2012-12-01,XSP,
86628,2013-01-01,XSP,
86629,2013-02-01,XSP,
86630,2013-03-01,XSP,
86631,2013-04-01,XSP,
86632,2013-05-01,XSP,
86633,2013-06-01,XSP,
86634,2013-07-01,XSP,
86635,2013-08-01,XSP,
86636,2013-09-01,XSP,
86637,2013-10-01,XSP,
86638,2013-11-01,XSP,
86639,2013-12-01,XSP,
86640,2014-01-01,XSP,
86641,2014-02-01,XSP,
86642,2014-03-01,XSP,
86643,2014-04-01,XSP,
86644,2014-05-01,XSP,
86645,2014-06-01,XSP,
86646,2014-07-01,XSP,
86647,2014-08-01,XSP,
86648,2014-09-01,XSP,
86649,2014-10-01,XSP,
86650,2014-11-01,XSP,
86651,2014-12-01,XSP,
86652,2015-01-01,XSP,
86653,2015-02-01,XSP,
86654,2015-03-01,XSP,
86655,2015-04-01,XSP,
86656,2015-05-01,XSP,
86657,2015-06-01,XSP,
86658,2015-07-01,XSP,
86659,2015-08-01,XSP,
86660,2015-09-01,XSP,
86661,2015-10-01,XSP,
86662,2015-11-01,XSP,
86663,2015-12-01,XSP,
86664,2016-01-01,XSP,
86665,2016-02-01,XSP,
86666,2016-03-01,XSP,
86667,2016-04-01,XSP,
86668,2016-05-01,XSP,
86669,2016-06-01,XSP,
86670,2016-07-01,XSP,
86671,2016-08-01,XSP,
86672,2016-09-01,XSP,
86673,2016-10-01,XSP,
86674,2016-11-01,XSP,
86675,2016-12-01,XSP,
86676,2017-01-01,XSP,
86677,2017-02-01,XSP,
86678,2017-03-01,XSP,
86679,2017-04-01,XSP,
86680,2017-05-01,XSP,
86681,2017-06-01,XSP,
86682,2017-07-01,XSP,
86683,2017-08-01,XSP,
86684,2017-09-01,XSP,
86685,2017-10-01,XSP,
86686,2017-11-01,XSP,
86687,2017-12-01,XSP,
86688,1990-01-01,YEM,20.17
86689,1990-02-01,YEM,21.23
86690,1990-03-01,YEM,22.85
86691,1990-04-01,YEM,24.18
86692,1990-05-01,YEM,27.24
86693,1990-06-01,YEM,27.92
86694,1990-07-01,YEM,27.35
86695,1990-08-01,YEM,26.92
86696,1990-09-01,YEM,26.31
86697,1990-10-01,YEM,24.08
86698,1990-11-01,YEM,21.55
86699,1990-12-01,YEM,20.05
86700,1991-01-01,YEM,20.25
86701,1991-02-01,YEM,20.43
86702,1991-03-01,YEM,23.04
86703,1991-04-01,YEM,25.65
86704,1991-05-01,YEM,26.67
86705,1991-06-01,YEM,27.62
86706,1991-07-01,YEM,27.09
86707,1991-08-01,YEM,26.87
86708,1991-09-01,YEM,25.83
86709,1991-10-01,YEM,23.62
86710,1991-11-01,YEM,20.78
86711,1991-12-01,YEM,20.38
86712,1992-01-01,YEM,19.07
86713,1992-02-01,YEM,19.78
86714,1992-03-01,YEM,22.17
86715,1992-04-01,YEM,23.91
86716,1992-05-01,YEM,25.81
86717,1992-06-01,YEM,27.2
86718,1992-07-01,YEM,26.88
86719,1992-08-01,YEM,25.17
86720,1992-09-01,YEM,24.86
86721,1992-10-01,YEM,23.01
86722,1992-11-01,YEM,21.33
86723,1992-12-01,YEM,20.56
86724,1993-01-01,YEM,19.43
86725,1993-02-01,YEM,19.79
86726,1993-03-01,YEM,22.8
86727,1993-04-01,YEM,23.73
86728,1993-05-01,YEM,25.45
86729,1993-06-01,YEM,27.25
86730,1993-07-01,YEM,26.96
86731,1993-08-01,YEM,26.68
86732,1993-09-01,YEM,25.91
86733,1993-10-01,YEM,24.03
86734,1993-11-01,YEM,21.75
86735,1993-12-01,YEM,20.06
86736,1994-01-01,YEM,19.71
86737,1994-02-01,YEM,20.93
86738,1994-03-01,YEM,22.55
86739,1994-04-01,YEM,25.15
86740,1994-05-01,YEM,26.5
86741,1994-06-01,YEM,27.37
86742,1994-07-01,YEM,26.34
86743,1994-08-01,YEM,25.39
86744,1994-09-01,YEM,24.98
86745,1994-10-01,YEM,23.98
86746,1994-11-01,YEM,22.03
86747,1994-12-01,YEM,19.95
86748,1995-01-01,YEM,19.69
86749,1995-02-01,YEM,21.43
86750,1995-03-01,YEM,22.19
86751,1995-04-01,YEM,24.3
86752,1995-05-01,YEM,26.39
86753,1995-06-01,YEM,27.57
86754,1995-07-01,YEM,26.45
86755,1995-08-01,YEM,25.55
86756,1995-09-01,YEM,25.81
86757,1995-10-01,YEM,24.03
86758,1995-11-01,YEM,21.46
86759,1995-12-01,YEM,20.6
86760,1996-01-01,YEM,20.16
86761,1996-02-01,YEM,21.35
86762,1996-03-01,YEM,22.98
86763,1996-04-01,YEM,24.6
86764,1996-05-01,YEM,25.72
86765,1996-06-01,YEM,25.86
86766,1996-07-01,YEM,26.86
86767,1996-08-01,YEM,26.15
86768,1996-09-01,YEM,25.59
86769,1996-10-01,YEM,23.75
86770,1996-11-01,YEM,21.45
86771,1996-12-01,YEM,19.69
86772,1997-01-01,YEM,19.39
86773,1997-02-01,YEM,20.61
86774,1997-03-01,YEM,22.49
86775,1997-04-01,YEM,23.86
86776,1997-05-01,YEM,26.07
86777,1997-06-01,YEM,27.55
86778,1997-07-01,YEM,27.34
86779,1997-08-01,YEM,26.68
86780,1997-09-01,YEM,26.42
86781,1997-10-01,YEM,23.58
86782,1997-11-01,YEM,22.0
86783,1997-12-01,YEM,20.97
86784,1998-01-01,YEM,20.61
86785,1998-02-01,YEM,21.77
86786,1998-03-01,YEM,23.47
86787,1998-04-01,YEM,25.89
86788,1998-05-01,YEM,26.84
86789,1998-06-01,YEM,28.06
86790,1998-07-01,YEM,27.5
86791,1998-08-01,YEM,25.51
86792,1998-09-01,YEM,25.26
86793,1998-10-01,YEM,23.92
86794,1998-11-01,YEM,21.76
86795,1998-12-01,YEM,20.22
86796,1999-01-01,YEM,20.17
86797,1999-02-01,YEM,22.2
86798,1999-03-01,YEM,22.5
86799,1999-04-01,YEM,25.39
86800,1999-05-01,YEM,27.51
86801,1999-06-01,YEM,27.02
86802,1999-07-01,YEM,26.29
86803,1999-08-01,YEM,25.93
86804,1999-09-01,YEM,25.81
86805,1999-10-01,YEM,23.42
86806,1999-11-01,YEM,21.76
86807,1999-12-01,YEM,19.69
86808,2000-01-01,YEM,19.79
86809,2000-02-01,YEM,21.51
86810,2000-03-01,YEM,22.68
86811,2000-04-01,YEM,25.49
86812,2000-05-01,YEM,26.92
86813,2000-06-01,YEM,27.6
86814,2000-07-01,YEM,27.16
86815,2000-08-01,YEM,25.73
86816,2000-09-01,YEM,25.59
86817,2000-10-01,YEM,23.63
86818,2000-11-01,YEM,21.68
86819,2000-12-01,YEM,20.29
86820,2001-01-01,YEM,18.86
86821,2001-02-01,YEM,20.75
86822,2001-03-01,YEM,23.2
86823,2001-04-01,YEM,25.33
86824,2001-05-01,YEM,26.89
86825,2001-06-01,YEM,27.99
86826,2001-07-01,YEM,27.04
86827,2001-08-01,YEM,25.74
86828,2001-09-01,YEM,25.44
86829,2001-10-01,YEM,24.4
86830,2001-11-01,YEM,21.69
86831,2001-12-01,YEM,20.79
86832,2002-01-01,YEM,20.0
86833,2002-02-01,YEM,20.96
86834,2002-03-01,YEM,23.11
86835,2002-04-01,YEM,24.36
86836,2002-05-01,YEM,26.73
86837,2002-06-01,YEM,27.47
86838,2002-07-01,YEM,27.6
86839,2002-08-01,YEM,26.34
86840,2002-09-01,YEM,25.01
86841,2002-10-01,YEM,24.06
86842,2002-11-01,YEM,22.12
86843,2002-12-01,YEM,21.01
86844,2003-01-01,YEM,19.92
86845,2003-02-01,YEM,22.37
86846,2003-03-01,YEM,23.35
86847,2003-04-01,YEM,24.86
86848,2003-05-01,YEM,27.44
86849,2003-06-01,YEM,27.24
86850,2003-07-01,YEM,27.22
86851,2003-08-01,YEM,25.07
86852,2003-09-01,YEM,25.66
86853,2003-10-01,YEM,23.91
86854,2003-11-01,YEM,22.24
86855,2003-12-01,YEM,20.19
86856,2004-01-01,YEM,20.71
86857,2004-02-01,YEM,20.64
86858,2004-03-01,YEM,23.07
86859,2004-04-01,YEM,24.76
86860,2004-05-01,YEM,27.37
86861,2004-06-01,YEM,27.62
86862,2004-07-01,YEM,27.15
86863,2004-08-01,YEM,27.11
86864,2004-09-01,YEM,26.02
86865,2004-10-01,YEM,24.05
86866,2004-11-01,YEM,22.36
86867,2004-12-01,YEM,20.35
86868,2005-01-01,YEM,20.03
86869,2005-02-01,YEM,22.17
86870,2005-03-01,YEM,23.89
86871,2005-04-01,YEM,25.26
86872,2005-05-01,YEM,26.05
86873,2005-06-01,YEM,27.78
86874,2005-07-01,YEM,27.51
86875,2005-08-01,YEM,27.0
86876,2005-09-01,YEM,26.19
86877,2005-10-01,YEM,23.66
86878,2005-11-01,YEM,21.88
86879,2005-12-01,YEM,19.89
86880,2006-01-01,YEM,20.22
86881,2006-02-01,YEM,21.45
86882,2006-03-01,YEM,22.87
86883,2006-04-01,YEM,24.36
86884,2006-05-01,YEM,26.9
86885,2006-06-01,YEM,27.94
86886,2006-07-01,YEM,27.62
86887,2006-08-01,YEM,26.45
86888,2006-09-01,YEM,26.15
86889,2006-10-01,YEM,24.39
86890,2006-11-01,YEM,22.16
86891,2006-12-01,YEM,20.8
86892,2007-01-01,YEM,19.5
86893,2007-02-01,YEM,22.18
86894,2007-03-01,YEM,23.64
86895,2007-04-01,YEM,24.99
86896,2007-05-01,YEM,27.13
86897,2007-06-01,YEM,27.94
86898,2007-07-01,YEM,26.78
86899,2007-08-01,YEM,26.83
86900,2007-09-01,YEM,26.31
86901,2007-10-01,YEM,23.85
86902,2007-11-01,YEM,21.84
86903,2007-12-01,YEM,19.93
86904,2008-01-01,YEM,20.26
86905,2008-02-01,YEM,19.88
86906,2008-03-01,YEM,22.67
86907,2008-04-01,YEM,25.41
86908,2008-05-01,YEM,26.4
86909,2008-06-01,YEM,27.73
86910,2008-07-01,YEM,28.08
86911,2008-08-01,YEM,27.36
86912,2008-09-01,YEM,26.22
86913,2008-10-01,YEM,23.69
86914,2008-11-01,YEM,21.14
86915,2008-12-01,YEM,19.1
86916,2009-01-01,YEM,19.56
86917,2009-02-01,YEM,21.69
86918,2009-03-01,YEM,23.29
86919,2009-04-01,YEM,25.28
86920,2009-05-01,YEM,27.04
86921,2009-06-01,YEM,28.21
86922,2009-07-01,YEM,28.17
86923,2009-08-01,YEM,27.22
86924,2009-09-01,YEM,26.45
86925,2009-10-01,YEM,24.07
86926,2009-11-01,YEM,22.3
86927,2009-12-01,YEM,21.1
86928,2010-01-01,YEM,19.8
86929,2010-02-01,YEM,21.37
86930,2010-03-01,YEM,23.31
86931,2010-04-01,YEM,25.65
86932,2010-05-01,YEM,26.76
86933,2010-06-01,YEM,28.35
86934,2010-07-01,YEM,26.93
86935,2010-08-01,YEM,26.82
86936,2010-09-01,YEM,25.85
86937,2010-10-01,YEM,24.26
86938,2010-11-01,YEM,21.57
86939,2010-12-01,YEM,19.4
86940,2011-01-01,YEM,19.72
86941,2011-02-01,YEM,21.4
86942,2011-03-01,YEM,22.48
86943,2011-04-01,YEM,25.25
86944,2011-05-01,YEM,25.95
86945,2011-06-01,YEM,27.75
86946,2011-07-01,YEM,28.12
86947,2011-08-01,YEM,26.61
86948,2011-09-01,YEM,26.36
86949,2011-10-01,YEM,23.98
86950,2011-11-01,YEM,21.97
86951,2011-12-01,YEM,19.35
86952,2012-01-01,YEM,20.01
86953,2012-02-01,YEM,21.04
86954,2012-03-01,YEM,22.69
86955,2012-04-01,YEM,24.39
86956,2012-05-01,YEM,26.65
86957,2012-06-01,YEM,27.97
86958,2012-07-01,YEM,27.6
86959,2012-08-01,YEM,27.08
86960,2012-09-01,YEM,26.54
86961,2012-10-01,YEM,23.91
86962,2012-11-01,YEM,22.11
86963,2012-12-01,YEM,20.99
86964,2013-01-01,YEM,20.23
86965,2013-02-01,YEM,21.29
86966,2013-03-01,YEM,23.32
86967,2013-04-01,YEM,25.12
86968,2013-05-01,YEM,26.96
86969,2013-06-01,YEM,28.3
86970,2013-07-01,YEM,27.93
86971,2013-08-01,YEM,25.85
86972,2013-09-01,YEM,26.35
86973,2013-10-01,YEM,24.08
86974,2013-11-01,YEM,22.19
86975,2013-12-01,YEM,19.62
86976,2014-01-01,YEM,19.85
86977,2014-02-01,YEM,20.75
86978,2014-03-01,YEM,23.28
86979,2014-04-01,YEM,25.57
86980,2014-05-01,YEM,26.15
86981,2014-06-01,YEM,27.89
86982,2014-07-01,YEM,28.15
86983,2014-08-01,YEM,26.89
86984,2014-09-01,YEM,25.98
86985,2014-10-01,YEM,23.51
86986,2014-11-01,YEM,22.22
86987,2014-12-01,YEM,19.99
86988,2015-01-01,YEM,19.24
86989,2015-02-01,YEM,21.46
86990,2015-03-01,YEM,23.96
86991,2015-04-01,YEM,25.42
86992,2015-05-01,YEM,26.45
86993,2015-06-01,YEM,27.8
86994,2015-07-01,YEM,28.16
86995,2015-08-01,YEM,27.4
86996,2015-09-01,YEM,26.55
86997,2015-10-01,YEM,25.08
86998,2015-11-01,YEM,22.51
86999,2015-12-01,YEM,20.44
87000,2016-01-01,YEM,20.37
87001,2016-02-01,YEM,21.24
87002,2016-03-01,YEM,25.06
87003,2016-04-01,YEM,24.66
87004,2016-05-01,YEM,26.95
87005,2016-06-01,YEM,28.27
87006,2016-07-01,YEM,27.03
87007,2016-08-01,YEM,25.71
87008,2016-09-01,YEM,26.76
87009,2016-10-01,YEM,24.55
87010,2016-11-01,YEM,22.24
87011,2016-12-01,YEM,21.39
87012,2017-01-01,YEM,20.95
87013,2017-02-01,YEM,21.11
87014,2017-03-01,YEM,23.88
87015,2017-04-01,YEM,25.95
87016,2017-05-01,YEM,26.19
87017,2017-06-01,YEM,28.6
87018,2017-07-01,YEM,28.51
87019,2017-08-01,YEM,27.29
87020,2017-09-01,YEM,26.61
87021,2017-10-01,YEM,24.89
87022,2017-11-01,YEM,22.53
87023,2017-12-01,YEM,19.47
87024,1990-01-01,ZAF,21.74
87025,1990-02-01,ZAF,20.44
87026,1990-03-01,ZAF,19.64
87027,1990-04-01,ZAF,17.1
87028,1990-05-01,ZAF,13.0
87029,1990-06-01,ZAF,10.37
87030,1990-07-01,ZAF,10.93
87031,1990-08-01,ZAF,12.58
87032,1990-09-01,ZAF,16.22
87033,1990-10-01,ZAF,18.55
87034,1990-11-01,ZAF,20.76
87035,1990-12-01,ZAF,21.36
87036,1991-01-01,ZAF,21.64
87037,1991-02-01,ZAF,21.23
87038,1991-03-01,ZAF,19.34
87039,1991-04-01,ZAF,17.01
87040,1991-05-01,ZAF,14.2
87041,1991-06-01,ZAF,10.33
87042,1991-07-01,ZAF,10.57
87043,1991-08-01,ZAF,12.57
87044,1991-09-01,ZAF,16.3
87045,1991-10-01,ZAF,18.46
87046,1991-11-01,ZAF,20.12
87047,1991-12-01,ZAF,20.83
87048,1992-01-01,ZAF,22.94
87049,1992-02-01,ZAF,23.12
87050,1992-03-01,ZAF,20.66
87051,1992-04-01,ZAF,18.55
87052,1992-05-01,ZAF,13.91
87053,1992-06-01,ZAF,10.8
87054,1992-07-01,ZAF,10.86
87055,1992-08-01,ZAF,11.9
87056,1992-09-01,ZAF,17.79
87057,1992-10-01,ZAF,18.9
87058,1992-11-01,ZAF,19.14
87059,1992-12-01,ZAF,22.04
87060,1993-01-01,ZAF,22.68
87061,1993-02-01,ZAF,20.77
87062,1993-03-01,ZAF,19.96
87063,1993-04-01,ZAF,16.89
87064,1993-05-01,ZAF,14.4
87065,1993-06-01,ZAF,10.45
87066,1993-07-01,ZAF,12.13
87067,1993-08-01,ZAF,13.04
87068,1993-09-01,ZAF,17.69
87069,1993-10-01,ZAF,18.49
87070,1993-11-01,ZAF,19.36
87071,1993-12-01,ZAF,21.14
87072,1994-01-01,ZAF,20.69
87073,1994-02-01,ZAF,20.35
87074,1994-03-01,ZAF,19.83
87075,1994-04-01,ZAF,17.29
87076,1994-05-01,ZAF,13.51
87077,1994-06-01,ZAF,9.99
87078,1994-07-01,ZAF,9.01
87079,1994-08-01,ZAF,12.43
87080,1994-09-01,ZAF,16.98
87081,1994-10-01,ZAF,17.39
87082,1994-11-01,ZAF,20.15
87083,1994-12-01,ZAF,21.45
87084,1995-01-01,ZAF,22.31
87085,1995-02-01,ZAF,22.83
87086,1995-03-01,ZAF,19.86
87087,1995-04-01,ZAF,16.22
87088,1995-05-01,ZAF,13.19
87089,1995-06-01,ZAF,10.16
87090,1995-07-01,ZAF,10.44
87091,1995-08-01,ZAF,13.43
87092,1995-09-01,ZAF,17.39
87093,1995-10-01,ZAF,18.15
87094,1995-11-01,ZAF,19.63
87095,1995-12-01,ZAF,19.35
87096,1996-01-01,ZAF,21.4
87097,1996-02-01,ZAF,20.52
87098,1996-03-01,ZAF,18.82
87099,1996-04-01,ZAF,15.89
87100,1996-05-01,ZAF,13.5
87101,1996-06-01,ZAF,10.71
87102,1996-07-01,ZAF,8.57
87103,1996-08-01,ZAF,11.33
87104,1996-09-01,ZAF,16.04
87105,1996-10-01,ZAF,18.65
87106,1996-11-01,ZAF,18.63
87107,1996-12-01,ZAF,20.87
87108,1997-01-01,ZAF,21.28
87109,1997-02-01,ZAF,21.45
87110,1997-03-01,ZAF,18.93
87111,1997-04-01,ZAF,14.83
87112,1997-05-01,ZAF,12.17
87113,1997-06-01,ZAF,10.08
87114,1997-07-01,ZAF,10.39
87115,1997-08-01,ZAF,13.61
87116,1997-09-01,ZAF,16.6
87117,1997-10-01,ZAF,18.29
87118,1997-11-01,ZAF,19.25
87119,1997-12-01,ZAF,21.68
87120,1998-01-01,ZAF,21.22
87121,1998-02-01,ZAF,21.87
87122,1998-03-01,ZAF,20.65
87123,1998-04-01,ZAF,18.37
87124,1998-05-01,ZAF,13.65
87125,1998-06-01,ZAF,11.52
87126,1998-07-01,ZAF,11.47
87127,1998-08-01,ZAF,13.04
87128,1998-09-01,ZAF,16.76
87129,1998-10-01,ZAF,18.3
87130,1998-11-01,ZAF,19.69
87131,1998-12-01,ZAF,20.38
87132,1999-01-01,ZAF,21.97
87133,1999-02-01,ZAF,22.06
87134,1999-03-01,ZAF,21.43
87135,1999-04-01,ZAF,18.31
87136,1999-05-01,ZAF,14.08
87137,1999-06-01,ZAF,11.55
87138,1999-07-01,ZAF,11.92
87139,1999-08-01,ZAF,13.33
87140,1999-09-01,ZAF,15.58
87141,1999-10-01,ZAF,18.27
87142,1999-11-01,ZAF,21.38
87143,1999-12-01,ZAF,21.13
87144,2000-01-01,ZAF,19.98
87145,2000-02-01,ZAF,20.93
87146,2000-03-01,ZAF,20.14
87147,2000-04-01,ZAF,15.91
87148,2000-05-01,ZAF,12.15
87149,2000-06-01,ZAF,11.28
87150,2000-07-01,ZAF,9.89
87151,2000-08-01,ZAF,13.59
87152,2000-09-01,ZAF,15.61
87153,2000-10-01,ZAF,18.73
87154,2000-11-01,ZAF,18.87
87155,2000-12-01,ZAF,20.97
87156,2001-01-01,ZAF,21.91
87157,2001-02-01,ZAF,21.03
87158,2001-03-01,ZAF,20.44
87159,2001-04-01,ZAF,17.17
87160,2001-05-01,ZAF,13.87
87161,2001-06-01,ZAF,11.52
87162,2001-07-01,ZAF,10.0
87163,2001-08-01,ZAF,13.33
87164,2001-09-01,ZAF,15.47
87165,2001-10-01,ZAF,19.03
87166,2001-11-01,ZAF,19.27
87167,2001-12-01,ZAF,20.54
87168,2002-01-01,ZAF,21.62
87169,2002-02-01,ZAF,20.97
87170,2002-03-01,ZAF,20.66
87171,2002-04-01,ZAF,18.3
87172,2002-05-01,ZAF,13.85
87173,2002-06-01,ZAF,10.25
87174,2002-07-01,ZAF,10.19
87175,2002-08-01,ZAF,13.93
87176,2002-09-01,ZAF,16.12
87177,2002-10-01,ZAF,19.11
87178,2002-11-01,ZAF,19.52
87179,2002-12-01,ZAF,21.18
87180,2003-01-01,ZAF,22.42
87181,2003-02-01,ZAF,22.63
87182,2003-03-01,ZAF,20.83
87183,2003-04-01,ZAF,18.99
87184,2003-05-01,ZAF,13.9
87185,2003-06-01,ZAF,10.55
87186,2003-07-01,ZAF,10.85
87187,2003-08-01,ZAF,12.11
87188,2003-09-01,ZAF,16.75
87189,2003-10-01,ZAF,19.75
87190,2003-11-01,ZAF,20.62
87191,2003-12-01,ZAF,22.35
87192,2004-01-01,ZAF,22.08
87193,2004-02-01,ZAF,21.24
87194,2004-03-01,ZAF,19.33
87195,2004-04-01,ZAF,17.29
87196,2004-05-01,ZAF,14.5
87197,2004-06-01,ZAF,10.78
87198,2004-07-01,ZAF,9.52
87199,2004-08-01,ZAF,14.28
87200,2004-09-01,ZAF,15.36
87201,2004-10-01,ZAF,18.99
87202,2004-11-01,ZAF,22.27
87203,2004-12-01,ZAF,21.8
87204,2005-01-01,ZAF,22.13
87205,2005-02-01,ZAF,22.01
87206,2005-03-01,ZAF,19.61
87207,2005-04-01,ZAF,16.6
87208,2005-05-01,ZAF,14.23
87209,2005-06-01,ZAF,12.17
87210,2005-07-01,ZAF,11.62
87211,2005-08-01,ZAF,14.49
87212,2005-09-01,ZAF,17.98
87213,2005-10-01,ZAF,19.55
87214,2005-11-01,ZAF,20.57
87215,2005-12-01,ZAF,21.02
87216,2006-01-01,ZAF,21.64
87217,2006-02-01,ZAF,21.16
87218,2006-03-01,ZAF,18.35
87219,2006-04-01,ZAF,16.44
87220,2006-05-01,ZAF,11.56
87221,2006-06-01,ZAF,10.52
87222,2006-07-01,ZAF,12.04
87223,2006-08-01,ZAF,12.03
87224,2006-09-01,ZAF,16.13
87225,2006-10-01,ZAF,19.37
87226,2006-11-01,ZAF,20.06
87227,2006-12-01,ZAF,21.84
87228,2007-01-01,ZAF,22.55
87229,2007-02-01,ZAF,22.82
87230,2007-03-01,ZAF,20.84
87231,2007-04-01,ZAF,17.71
87232,2007-05-01,ZAF,13.72
87233,2007-06-01,ZAF,10.79
87234,2007-07-01,ZAF,10.39
87235,2007-08-01,ZAF,13.2
87236,2007-09-01,ZAF,18.41
87237,2007-10-01,ZAF,17.41
87238,2007-11-01,ZAF,19.53
87239,2007-12-01,ZAF,20.49
87240,2008-01-01,ZAF,21.15
87241,2008-02-01,ZAF,21.56
87242,2008-03-01,ZAF,19.38
87243,2008-04-01,ZAF,15.99
87244,2008-05-01,ZAF,14.58
87245,2008-06-01,ZAF,11.2
87246,2008-07-01,ZAF,10.94
87247,2008-08-01,ZAF,14.12
87248,2008-09-01,ZAF,16.0
87249,2008-10-01,ZAF,19.78
87250,2008-11-01,ZAF,20.56
87251,2008-12-01,ZAF,22.3
87252,2009-01-01,ZAF,21.89
87253,2009-02-01,ZAF,20.92
87254,2009-03-01,ZAF,19.71
87255,2009-04-01,ZAF,17.47
87256,2009-05-01,ZAF,13.8
87257,2009-06-01,ZAF,11.61
87258,2009-07-01,ZAF,9.6
87259,2009-08-01,ZAF,12.99
87260,2009-09-01,ZAF,17.27
87261,2009-10-01,ZAF,18.7
87262,2009-11-01,ZAF,19.26
87263,2009-12-01,ZAF,21.87
87264,2010-01-01,ZAF,21.41
87265,2010-02-01,ZAF,22.14
87266,2010-03-01,ZAF,20.97
87267,2010-04-01,ZAF,17.43
87268,2010-05-01,ZAF,14.83
87269,2010-06-01,ZAF,10.55
87270,2010-07-01,ZAF,11.44
87271,2010-08-01,ZAF,13.49
87272,2010-09-01,ZAF,18.01
87273,2010-10-01,ZAF,19.51
87274,2010-11-01,ZAF,20.48
87275,2010-12-01,ZAF,21.04
87276,2011-01-01,ZAF,21.19
87277,2011-02-01,ZAF,21.38
87278,2011-03-01,ZAF,21.22
87279,2011-04-01,ZAF,16.35
87280,2011-05-01,ZAF,13.68
87281,2011-06-01,ZAF,10.13
87282,2011-07-01,ZAF,9.06
87283,2011-08-01,ZAF,12.21
87284,2011-09-01,ZAF,16.96
87285,2011-10-01,ZAF,18.72
87286,2011-11-01,ZAF,20.19
87287,2011-12-01,ZAF,21.02
