,month,gadm0,pre
820,2002-05-01,AGO,12.54
821,2002-06-01,AGO,2.6
822,2002-07-01,AGO,0.86
823,2002-08-01,AGO,6.75
824,2002-09-01,AGO,18.38
825,2002-10-01,AGO,79.28
826,2002-11-01,AGO,149.21
827,2002-12-01,AGO,164.73
828,2003-01-01,AGO,182.78
829,2003-02-01,AGO,164.75
830,2003-03-01,AGO,136.95
831,2003-04-01,AGO,108.13
832,2003-05-01,AGO,7.49
833,2003-06-01,AGO,7.17
834,2003-07-01,AGO,0.45
835,2003-08-01,AGO,1.55
836,2003-09-01,AGO,20.14
837,2003-10-01,AGO,63.02
838,2003-11-01,AGO,173.32
839,2003-12-01,AGO,190.23
840,2004-01-01,AGO,214.1
841,2004-02-01,AGO,138.3
842,2004-03-01,AGO,138.36
843,2004-04-01,AGO,81.77
844,2004-05-01,AGO,1.72
845,2004-06-01,AGO,0.6
846,2004-07-01,AGO,0.99
847,2004-08-01,AGO,6.14
848,2004-09-01,AGO,21.12
849,2004-10-01,AGO,93.32
850,2004-11-01,AGO,196.48
851,2004-12-01,AGO,146.83
852,2005-01-01,AGO,250.23
853,2005-02-01,AGO,184.66
854,2005-03-01,AGO,180.02
855,2005-04-01,AGO,73.16
856,2005-05-01,AGO,12.38
857,2005-06-01,AGO,1.11
858,2005-07-01,AGO,0.92
859,2005-08-01,AGO,4.9
860,2005-09-01,AGO,9.38
861,2005-10-01,AGO,72.68
862,2005-11-01,AGO,125.64
863,2005-12-01,AGO,140.93
864,2006-01-01,AGO,134.8
865,2006-02-01,AGO,134.36
866,2006-03-01,AGO,177.9
867,2006-04-01,AGO,132.66
868,2006-05-01,AGO,10.47
869,2006-06-01,AGO,1.72
870,2006-07-01,AGO,0.54
871,2006-08-01,AGO,5.44
872,2006-09-01,AGO,21.12
873,2006-10-01,AGO,107.37
874,2006-11-01,AGO,198.02
875,2006-12-01,AGO,187.11
876,2007-01-01,AGO,193.91
877,2007-02-01,AGO,137.39
878,2007-03-01,AGO,196.92
879,2007-04-01,AGO,99.8
880,2007-05-01,AGO,18.6
881,2007-06-01,AGO,2.2
882,2007-07-01,AGO,0.76
883,2007-08-01,AGO,4.24
884,2007-09-01,AGO,14.82
885,2007-10-01,AGO,63.56
886,2007-11-01,AGO,147.47
887,2007-12-01,AGO,101.4
888,2008-01-01,AGO,161.07
889,2008-02-01,AGO,217.11
890,2008-03-01,AGO,176.21
891,2008-04-01,AGO,120.4
892,2008-05-01,AGO,27.77
893,2008-06-01,AGO,0.57
894,2008-07-01,AGO,0.63
895,2008-08-01,AGO,1.6
896,2008-09-01,AGO,3.83
897,2008-10-01,AGO,45.22
898,2008-11-01,AGO,156.42
899,2008-12-01,AGO,190.34
900,2009-01-01,AGO,121.77
901,2009-02-01,AGO,181.11
902,2009-03-01,AGO,161.76
903,2009-04-01,AGO,106.82
904,2009-05-01,AGO,33.65
905,2009-06-01,AGO,2.3
906,2009-07-01,AGO,0.41
907,2009-08-01,AGO,1.84
908,2009-09-01,AGO,16.61
909,2009-10-01,AGO,93.08
910,2009-11-01,AGO,124.84
911,2009-12-01,AGO,180.73
912,2010-01-01,AGO,182.19
913,2010-02-01,AGO,162.94
914,2010-03-01,AGO,192.53
915,2010-04-01,AGO,111.33
916,2010-05-01,AGO,14.8
917,2010-06-01,AGO,0.54
918,2010-07-01,AGO,0.7
919,2010-08-01,AGO,0.6
920,2010-09-01,AGO,9.28
921,2010-10-01,AGO,40.54
922,2010-11-01,AGO,170.67
923,2010-12-01,AGO,194.79
924,2011-01-01,AGO,213.38
925,2011-02-01,AGO,192.03
926,2011-03-01,AGO,213.19
927,2011-04-01,AGO,135.59
928,2011-05-01,AGO,11.18
929,2011-06-01,AGO,1.29
930,2011-07-01,AGO,0.36
931,2011-08-01,AGO,1.55
932,2011-09-01,AGO,8.64
933,2011-10-01,AGO,59.26
934,2011-11-01,AGO,151.63
935,2011-12-01,AGO,190.5
936,2012-01-01,AGO,132.77
937,2012-02-01,AGO,108.88
938,2012-03-01,AGO,145.23
939,2012-04-01,AGO,56.67
940,2012-05-01,AGO,15.65
941,2012-06-01,AGO,0.88
942,2012-07-01,AGO,0.76
943,2012-08-01,AGO,3.05
944,2012-09-01,AGO,14.64
945,2012-10-01,AGO,70.76
946,2012-11-01,AGO,194.69
947,2012-12-01,AGO,184.87
948,2013-01-01,AGO,160.66
949,2013-02-01,AGO,132.71
950,2013-03-01,AGO,168.0
951,2013-04-01,AGO,59.44
952,2013-05-01,AGO,8.27
953,2013-06-01,AGO,1.25
954,2013-07-01,AGO,0.87
955,2013-08-01,AGO,1.11
956,2013-09-01,AGO,11.18
957,2013-10-01,AGO,44.51
958,2013-11-01,AGO,141.67
959,2013-12-01,AGO,211.64
960,2014-01-01,AGO,150.01
961,2014-02-01,AGO,89.69
962,2014-03-01,AGO,196.92
963,2014-04-01,AGO,125.86
964,2014-05-01,AGO,27.56
965,2014-06-01,AGO,1.09
966,2014-07-01,AGO,0.52
967,2014-08-01,AGO,2.35
968,2014-09-01,AGO,10.29
969,2014-10-01,AGO,42.54
970,2014-11-01,AGO,181.87
971,2014-12-01,AGO,166.96
972,2015-01-01,AGO,141.8
973,2015-02-01,AGO,105.31
974,2015-03-01,AGO,188.53
975,2015-04-01,AGO,79.79
976,2015-05-01,AGO,20.14
977,2015-06-01,AGO,1.68
978,2015-07-01,AGO,1.58
979,2015-08-01,AGO,1.55
980,2015-09-01,AGO,10.05
981,2015-10-01,AGO,54.34
982,2015-11-01,AGO,115.25
983,2015-12-01,AGO,245.1
984,2016-01-01,AGO,206.27
985,2016-02-01,AGO,207.09
986,2016-03-01,AGO,171.8
987,2016-04-01,AGO,98.76
988,2016-05-01,AGO,14.02
989,2016-06-01,AGO,0.84
990,2016-07-01,AGO,0.7
991,2016-08-01,AGO,3.58
992,2016-09-01,AGO,10.36
993,2016-10-01,AGO,46.35
994,2016-11-01,AGO,166.34
995,2016-12-01,AGO,211.03
996,2017-01-01,AGO,141.73
997,2017-02-01,AGO,133.51
998,2017-03-01,AGO,166.27
999,2017-04-01,AGO,101.01
1000,2017-05-01,AGO,8.11
1001,2017-06-01,AGO,1.19
1002,2017-07-01,AGO,1.08
1003,2017-08-01,AGO,1.97
1004,2017-09-01,AGO,12.18
1005,2017-10-01,AGO,72.84
1006,2017-11-01,AGO,119.34
1007,2017-12-01,AGO,190.47
1008,1990-01-01,AIA,45.45
1009,1990-02-01,AIA,36.24
1010,1990-03-01,AIA,35.08
1011,1990-04-01,AIA,75.28
1012,1990-05-01,AIA,39.69
1013,1990-06-01,AIA,49.57
1014,1990-07-01,AIA,47.01
1015,1990-08-01,AIA,45.09
1016,1990-09-01,AIA,76.95
1017,1990-10-01,AIA,237.16
1018,1990-11-01,AIA,57.28
1019,1990-12-01,AIA,47.23
1020,1991-01-01,AIA,24.08
1021,1991-02-01,AIA,40.29
1022,1991-03-01,AIA,30.16
1023,1991-04-01,AIA,24.87
1024,1991-05-01,AIA,48.29
1025,1991-06-01,AIA,89.75
1026,1991-07-01,AIA,51.75
1027,1991-08-01,AIA,82.17
1028,1991-09-01,AIA,97.63
1029,1991-10-01,AIA,64.23
1030,1991-11-01,AIA,101.83
1031,1991-12-01,AIA,27.59
1032,1992-01-01,AIA,20.36
1033,1992-02-01,AIA,22.13
1034,1992-03-01,AIA,29.76
1035,1992-04-01,AIA,46.78
1036,1992-05-01,AIA,145.42
1037,1992-06-01,AIA,92.3
1038,1992-07-01,AIA,65.3
1039,1992-08-01,AIA,63.6
1040,1992-09-01,AIA,93.92
1041,1992-10-01,AIA,64.45
1042,1992-11-01,AIA,144.63
1043,1992-12-01,AIA,57.57
1044,1993-01-01,AIA,31.34
1045,1993-02-01,AIA,23.2
1046,1993-03-01,AIA,26.09
1047,1993-04-01,AIA,72.07
1048,1993-05-01,AIA,173.38
1049,1993-06-01,AIA,45.22
1050,1993-07-01,AIA,61.67
1051,1993-08-01,AIA,43.28
1052,1993-09-01,AIA,79.5
1053,1993-10-01,AIA,54.88
1054,1993-11-01,AIA,75.72
1055,1993-12-01,AIA,31.68
1056,1994-01-01,AIA,34.72
1057,1994-02-01,AIA,27.83
1058,1994-03-01,AIA,18.66
1059,1994-04-01,AIA,36.39
1060,1994-05-01,AIA,34.24
1061,1994-06-01,AIA,35.13
1062,1994-07-01,AIA,27.26
1063,1994-08-01,AIA,27.85
1064,1994-09-01,AIA,55.6
1065,1994-10-01,AIA,102.13
1066,1994-11-01,AIA,72.57
1067,1994-12-01,AIA,56.43
1068,1995-01-01,AIA,36.28
1069,1995-02-01,AIA,44.42
1070,1995-03-01,AIA,22.29
1071,1995-04-01,AIA,22.62
1072,1995-05-01,AIA,27.21
1073,1995-06-01,AIA,29.28
1074,1995-07-01,AIA,68.49
1075,1995-08-01,AIA,119.93
1076,1995-09-01,AIA,443.6
1077,1995-10-01,AIA,112.71
1078,1995-11-01,AIA,26.01
1079,1995-12-01,AIA,59.77
1080,1996-01-01,AIA,43.11
1081,1996-02-01,AIA,22.04
1082,1996-03-01,AIA,21.78
1083,1996-04-01,AIA,35.4
1084,1996-05-01,AIA,36.89
1085,1996-06-01,AIA,47.36
1086,1996-07-01,AIA,154.08
1087,1996-08-01,AIA,75.59
1088,1996-09-01,AIA,128.91
1089,1996-10-01,AIA,119.18
1090,1996-11-01,AIA,178.55
1091,1996-12-01,AIA,118.31
1092,1997-01-01,AIA,38.12
1093,1997-02-01,AIA,59.34
1094,1997-03-01,AIA,24.57
1095,1997-04-01,AIA,16.91
1096,1997-05-01,AIA,46.08
1097,1997-06-01,AIA,41.55
1098,1997-07-01,AIA,70.66
1099,1997-08-01,AIA,51.49
1100,1997-09-01,AIA,155.74
1101,1997-10-01,AIA,228.89
1102,1997-11-01,AIA,34.54
1103,1997-12-01,AIA,26.22
1104,1998-01-01,AIA,57.34
1105,1998-02-01,AIA,37.67
1106,1998-03-01,AIA,56.86
1107,1998-04-01,AIA,49.98
1108,1998-05-01,AIA,49.21
1109,1998-06-01,AIA,81.7
1110,1998-07-01,AIA,69.38
1111,1998-08-01,AIA,118.41
1112,1998-09-01,AIA,120.63
1113,1998-10-01,AIA,149.24
1114,1998-11-01,AIA,125.47
1115,1998-12-01,AIA,83.58
1116,1999-01-01,AIA,50.39
1117,1999-02-01,AIA,21.68
1118,1999-03-01,AIA,16.68
1119,1999-04-01,AIA,25.36
1120,1999-05-01,AIA,30.53
1121,1999-06-01,AIA,102.03
1122,1999-07-01,AIA,102.34
1123,1999-08-01,AIA,78.63
1124,1999-09-01,AIA,176.52
1125,1999-10-01,AIA,273.48
1126,1999-11-01,AIA,497.55
1127,1999-12-01,AIA,60.35
1128,2000-01-01,AIA,40.78
1129,2000-02-01,AIA,43.08
1130,2000-03-01,AIA,20.46
1131,2000-04-01,AIA,32.62
1132,2000-05-01,AIA,42.46
1133,2000-06-01,AIA,29.2
1134,2000-07-01,AIA,58.53
1135,2000-08-01,AIA,106.51
1136,2000-09-01,AIA,118.13
1137,2000-10-01,AIA,71.43
1138,2000-11-01,AIA,70.33
1139,2000-12-01,AIA,32.37
1140,2001-01-01,AIA,32.81
1141,2001-02-01,AIA,29.4
1142,2001-03-01,AIA,20.25
1143,2001-04-01,AIA,29.49
1144,2001-05-01,AIA,52.42
1145,2001-06-01,AIA,43.16
1146,2001-07-01,AIA,49.06
1147,2001-08-01,AIA,109.64
1148,2001-09-01,AIA,55.34
1149,2001-10-01,AIA,94.99
1150,2001-11-01,AIA,40.83
1151,2001-12-01,AIA,125.61
1152,2002-01-01,AIA,35.83
1153,2002-02-01,AIA,23.61
1154,2002-03-01,AIA,39.03
1155,2002-04-01,AIA,70.69
1156,2002-05-01,AIA,27.34
1157,2002-06-01,AIA,45.24
1158,2002-07-01,AIA,45.92
1159,2002-08-01,AIA,64.78
1160,2002-09-01,AIA,77.32
1161,2002-10-01,AIA,108.5
1162,2002-11-01,AIA,83.5
1163,2002-12-01,AIA,44.63
1164,2003-01-01,AIA,40.8
1165,2003-02-01,AIA,42.73
1166,2003-03-01,AIA,27.22
1167,2003-04-01,AIA,139.02
1168,2003-05-01,AIA,40.02
1169,2003-06-01,AIA,41.37
1170,2003-07-01,AIA,60.13
1171,2003-08-01,AIA,80.92
1172,2003-09-01,AIA,62.19
1173,2003-10-01,AIA,99.09
1174,2003-11-01,AIA,294.73
1175,2003-12-01,AIA,81.27
1176,2004-01-01,AIA,29.38
1177,2004-02-01,AIA,34.8
1178,2004-03-01,AIA,41.94
1179,2004-04-01,AIA,36.13
1180,2004-05-01,AIA,135.16
1181,2004-06-01,AIA,40.33
1182,2004-07-01,AIA,135.68
1183,2004-08-01,AIA,61.89
1184,2004-09-01,AIA,130.24
1185,2004-10-01,AIA,181.32
1186,2004-11-01,AIA,131.54
1187,2004-12-01,AIA,55.51
1188,2005-01-01,AIA,72.77
1189,2005-02-01,AIA,21.6
1190,2005-03-01,AIA,17.57
1191,2005-04-01,AIA,64.35
1192,2005-05-01,AIA,98.04
1193,2005-06-01,AIA,102.33
1194,2005-07-01,AIA,138.06
1195,2005-08-01,AIA,130.69
1196,2005-09-01,AIA,155.04
1197,2005-10-01,AIA,223.87
1198,2005-11-01,AIA,104.7
1199,2005-12-01,AIA,38.37
1200,2006-01-01,AIA,51.99
1201,2006-02-01,AIA,25.6
1202,2006-03-01,AIA,25.7
1203,2006-04-01,AIA,44.16
1204,2006-05-01,AIA,67.89
1205,2006-06-01,AIA,106.2
1206,2006-07-01,AIA,109.09
1207,2006-08-01,AIA,89.39
1208,2006-09-01,AIA,78.74
1209,2006-10-01,AIA,195.22
1210,2006-11-01,AIA,56.63
1211,2006-12-01,AIA,56.94
1212,2007-01-01,AIA,33.87
1213,2007-02-01,AIA,17.52
1214,2007-03-01,AIA,70.63
1215,2007-04-01,AIA,31.87
1216,2007-05-01,AIA,60.21
1217,2007-06-01,AIA,93.68
1218,2007-07-01,AIA,91.69
1219,2007-08-01,AIA,112.53
1220,2007-09-01,AIA,107.16
1221,2007-10-01,AIA,228.71
1222,2007-11-01,AIA,51.03
1223,2007-12-01,AIA,76.34
1224,2008-01-01,AIA,57.41
1225,2008-02-01,AIA,39.26
1226,2008-03-01,AIA,25.76
1227,2008-04-01,AIA,51.96
1228,2008-05-01,AIA,35.15
1229,2008-06-01,AIA,44.26
1230,2008-07-01,AIA,46.11
1231,2008-08-01,AIA,166.45
1232,2008-09-01,AIA,211.53
1233,2008-10-01,AIA,196.79
1234,2008-11-01,AIA,63.24
1235,2008-12-01,AIA,32.03
1236,2009-01-01,AIA,39.2
1237,2009-02-01,AIA,33.23
1238,2009-03-01,AIA,22.41
1239,2009-04-01,AIA,23.33
1240,2009-05-01,AIA,95.9
1241,2009-06-01,AIA,65.65
1242,2009-07-01,AIA,58.6
1243,2009-08-01,AIA,93.28
1244,2009-09-01,AIA,127.25
1245,2009-10-01,AIA,67.68
1246,2009-11-01,AIA,115.85
1247,2009-12-01,AIA,68.09
1248,2010-01-01,AIA,35.92
1249,2010-02-01,AIA,41.45
1250,2010-03-01,AIA,86.76
1251,2010-04-01,AIA,37.59
1252,2010-05-01,AIA,150.24
1253,2010-06-01,AIA,150.62
1254,2010-07-01,AIA,169.46
1255,2010-08-01,AIA,193.4
1256,2010-09-01,AIA,86.22
1257,2010-10-01,AIA,326.51
1258,2010-11-01,AIA,66.19
1259,2010-12-01,AIA,55.27
1260,2011-01-01,AIA,25.35
1261,2011-02-01,AIA,33.79
1262,2011-03-01,AIA,30.36
1263,2011-04-01,AIA,49.87
1264,2011-05-01,AIA,133.39
1265,2011-06-01,AIA,122.11
1266,2011-07-01,AIA,184.58
1267,2011-08-01,AIA,205.42
1268,2011-09-01,AIA,192.72
1269,2011-10-01,AIA,47.13
1270,2011-11-01,AIA,160.52
1271,2011-12-01,AIA,79.99
1272,2012-01-01,AIA,48.98
1273,2012-02-01,AIA,22.97
1274,2012-03-01,AIA,69.34
1275,2012-04-01,AIA,44.39
1276,2012-05-01,AIA,125.35
1277,2012-06-01,AIA,19.74
1278,2012-07-01,AIA,106.3
1279,2012-08-01,AIA,92.46
1280,2012-09-01,AIA,66.93
1281,2012-10-01,AIA,211.55
1282,2012-11-01,AIA,51.81
1283,2012-12-01,AIA,35.13
1284,2013-01-01,AIA,39.78
1285,2013-02-01,AIA,23.48
1286,2013-03-01,AIA,38.61
1287,2013-04-01,AIA,41.77
1288,2013-05-01,AIA,113.77
1289,2013-06-01,AIA,66.61
1290,2013-07-01,AIA,85.25
1291,2013-08-01,AIA,83.54
1292,2013-09-01,AIA,95.42
1293,2013-10-01,AIA,138.28
1294,2013-11-01,AIA,92.14
1295,2013-12-01,AIA,129.07
1296,2014-01-01,AIA,38.53
1297,2014-02-01,AIA,42.73
1298,2014-03-01,AIA,24.92
1299,2014-04-01,AIA,41.78
1300,2014-05-01,AIA,89.24
1301,2014-06-01,AIA,33.9
1302,2014-07-01,AIA,37.91
1303,2014-08-01,AIA,151.36
1304,2014-09-01,AIA,119.54
1305,2014-10-01,AIA,159.72
1306,2014-11-01,AIA,143.38
1307,2014-12-01,AIA,56.23
1308,2015-01-01,AIA,32.92
1309,2015-02-01,AIA,31.24
1310,2015-03-01,AIA,22.97
1311,2015-04-01,AIA,27.4
1312,2015-05-01,AIA,34.78
1313,2015-06-01,AIA,25.22
1314,2015-07-01,AIA,27.51
1315,2015-08-01,AIA,65.1
1316,2015-09-01,AIA,68.57
1317,2015-10-01,AIA,102.01
1318,2015-11-01,AIA,94.74
1319,2015-12-01,AIA,51.06
1320,2016-01-01,AIA,28.14
1321,2016-02-01,AIA,34.53
1322,2016-03-01,AIA,39.83
1323,2016-04-01,AIA,63.19
1324,2016-05-01,AIA,75.87
1325,2016-06-01,AIA,30.42
1326,2016-07-01,AIA,95.38
1327,2016-08-01,AIA,99.34
1328,2016-09-01,AIA,80.37
1329,2016-10-01,AIA,138.5
1330,2016-11-01,AIA,189.5
1331,2016-12-01,AIA,66.3
1332,2017-01-01,AIA,33.23
1333,2017-02-01,AIA,39.65
1334,2017-03-01,AIA,40.35
1335,2017-04-01,AIA,56.32
1336,2017-05-01,AIA,76.57
1337,2017-06-01,AIA,50.36
1338,2017-07-01,AIA,97.27
1339,2017-08-01,AIA,87.15
1340,2017-09-01,AIA,397.18
1341,2017-10-01,AIA,145.34
1342,2017-11-01,AIA,83.14
1343,2017-12-01,AIA,51.08
1344,1990-01-01,ALA,70.24
1345,1990-02-01,ALA,70.48
1346,1990-03-01,ALA,43.6
1347,1990-04-01,ALA,50.72
1348,1990-05-01,ALA,16.17
1349,1990-06-01,ALA,31.44
1350,1990-07-01,ALA,84.2
1351,1990-08-01,ALA,50.7
1352,1990-09-01,ALA,117.76
1353,1990-10-01,ALA,85.59
1354,1990-11-01,ALA,64.3
1355,1990-12-01,ALA,40.07
1356,1991-01-01,ALA,45.83
1357,1991-02-01,ALA,29.45
1358,1991-03-01,ALA,25.06
1359,1991-04-01,ALA,20.72
1360,1991-05-01,ALA,61.35
1361,1991-06-01,ALA,80.95
1362,1991-07-01,ALA,16.65
1363,1991-08-01,ALA,75.52
1364,1991-09-01,ALA,92.45
1365,1991-10-01,ALA,44.1
1366,1991-11-01,ALA,54.24
1367,1991-12-01,ALA,45.34
1368,1992-01-01,ALA,20.95
1369,1992-02-01,ALA,34.41
1370,1992-03-01,ALA,32.62
1371,1992-04-01,ALA,71.32
1372,1992-05-01,ALA,11.88
1373,1992-06-01,ALA,13.59
1374,1992-07-01,ALA,104.42
1375,1992-08-01,ALA,62.29
1376,1992-09-01,ALA,59.72
1377,1992-10-01,ALA,96.11
1378,1992-11-01,ALA,80.69
1379,1992-12-01,ALA,20.83
1380,1993-01-01,ALA,37.45
1381,1993-02-01,ALA,26.54
1382,1993-03-01,ALA,31.16
1383,1993-04-01,ALA,26.75
1384,1993-05-01,ALA,15.15
1385,1993-06-01,ALA,45.54
1386,1993-07-01,ALA,67.38
1387,1993-08-01,ALA,116.74
1388,1993-09-01,ALA,17.61
1389,1993-10-01,ALA,60.28
1390,1993-11-01,ALA,35.77
1391,1993-12-01,ALA,75.16
1392,1994-01-01,ALA,68.91
1393,1994-02-01,ALA,7.84
1394,1994-03-01,ALA,53.9
1395,1994-04-01,ALA,52.41
1396,1994-05-01,ALA,10.45
1397,1994-06-01,ALA,79.55
1398,1994-07-01,ALA,15.17
1399,1994-08-01,ALA,45.48
1400,1994-09-01,ALA,97.82
1401,1994-10-01,ALA,68.59
1402,1994-11-01,ALA,36.07
1403,1994-12-01,ALA,60.23
1404,1995-01-01,ALA,60.21
1405,1995-02-01,ALA,55.41
1406,1995-03-01,ALA,53.51
1407,1995-04-01,ALA,59.64
1408,1995-05-01,ALA,43.66
1409,1995-06-01,ALA,61.65
1410,1995-07-01,ALA,28.02
1411,1995-08-01,ALA,42.86
1412,1995-09-01,ALA,36.59
1413,1995-10-01,ALA,37.98
1414,1995-11-01,ALA,54.87
1415,1995-12-01,ALA,23.26
1416,1996-01-01,ALA,10.1
1417,1996-02-01,ALA,21.81
1418,1996-03-01,ALA,26.08
1419,1996-04-01,ALA,6.85
1420,1996-05-01,ALA,52.52
1421,1996-06-01,ALA,25.31
1422,1996-07-01,ALA,96.44
1423,1996-08-01,ALA,16.11
1424,1996-09-01,ALA,35.82
1425,1996-10-01,ALA,33.56
1426,1996-11-01,ALA,129.3
1427,1996-12-01,ALA,58.96
1428,1997-01-01,ALA,23.94
1429,1997-02-01,ALA,53.48
1430,1997-03-01,ALA,32.79
1431,1997-04-01,ALA,35.64
1432,1997-05-01,ALA,39.89
1433,1997-06-01,ALA,42.56
1434,1997-07-01,ALA,43.09
1435,1997-08-01,ALA,27.46
1436,1997-09-01,ALA,68.06
1437,1997-10-01,ALA,83.93
1438,1997-11-01,ALA,65.5
1439,1997-12-01,ALA,51.2
1440,1998-01-01,ALA,70.65
1441,1998-02-01,ALA,45.07
1442,1998-03-01,ALA,37.08
1443,1998-04-01,ALA,38.28
1444,1998-05-01,ALA,36.0
1445,1998-06-01,ALA,96.76
1446,1998-07-01,ALA,64.06
1447,1998-08-01,ALA,57.19
1448,1998-09-01,ALA,35.55
1449,1998-10-01,ALA,80.6
1450,1998-11-01,ALA,41.27
1451,1998-12-01,ALA,66.08
1452,1999-01-01,ALA,64.1
1453,1999-02-01,ALA,69.05
1454,1999-03-01,ALA,49.27
1455,1999-04-01,ALA,59.98
1456,1999-05-01,ALA,10.34
1457,1999-06-01,ALA,56.78
1458,1999-07-01,ALA,11.46
1459,1999-08-01,ALA,49.8
1460,1999-09-01,ALA,41.9
1461,1999-10-01,ALA,68.38
1462,1999-11-01,ALA,30.32
1463,1999-12-01,ALA,95.76
1464,2000-01-01,ALA,45.05
1465,2000-02-01,ALA,21.53
1466,2000-03-01,ALA,37.68
1467,2000-04-01,ALA,28.16
1468,2000-05-01,ALA,65.75
1469,2000-06-01,ALA,54.05
1470,2000-07-01,ALA,126.7
1471,2000-08-01,ALA,39.85
1472,2000-09-01,ALA,20.0
1473,2000-10-01,ALA,77.84
1474,2000-11-01,ALA,99.88
1475,2000-12-01,ALA,71.0
1476,2001-01-01,ALA,54.67
1477,2001-02-01,ALA,48.75
1478,2001-03-01,ALA,24.23
1479,2001-04-01,ALA,46.25
1480,2001-05-01,ALA,21.51
1481,2001-06-01,ALA,29.99
1482,2001-07-01,ALA,47.84
1483,2001-08-01,ALA,86.84
1484,2001-09-01,ALA,116.15
1485,2001-10-01,ALA,67.57
1486,2001-11-01,ALA,44.87
1487,2001-12-01,ALA,48.63
1488,2002-01-01,ALA,71.8
1489,2002-02-01,ALA,51.07
1490,2002-03-01,ALA,34.84
1491,2002-04-01,ALA,8.15
1492,2002-05-01,ALA,23.98
1493,2002-06-01,ALA,59.99
1494,2002-07-01,ALA,87.75
1495,2002-08-01,ALA,10.48
1496,2002-09-01,ALA,24.83
1497,2002-10-01,ALA,50.04
1498,2002-11-01,ALA,53.02
1499,2002-12-01,ALA,26.34
1500,2003-01-01,ALA,29.18
1501,2003-02-01,ALA,20.57
1502,2003-03-01,ALA,4.81
1503,2003-04-01,ALA,37.75
1504,2003-05-01,ALA,61.48
1505,2003-06-01,ALA,39.89
1506,2003-07-01,ALA,28.98
1507,2003-08-01,ALA,68.74
1508,2003-09-01,ALA,21.99
1509,2003-10-01,ALA,46.54
1510,2003-11-01,ALA,67.41
1511,2003-12-01,ALA,90.07
1512,2004-01-01,ALA,33.55
1513,2004-02-01,ALA,28.4
1514,2004-03-01,ALA,24.36
1515,2004-04-01,ALA,14.83
1516,2004-05-01,ALA,49.24
1517,2004-06-01,ALA,44.72
1518,2004-07-01,ALA,56.53
1519,2004-08-01,ALA,53.47
1520,2004-09-01,ALA,59.2
1521,2004-10-01,ALA,40.56
1522,2004-11-01,ALA,42.17
1523,2004-12-01,ALA,55.66
1524,2005-01-01,ALA,54.53
1525,2005-02-01,ALA,31.33
1526,2005-03-01,ALA,9.88
1527,2005-04-01,ALA,19.89
1528,2005-05-01,ALA,30.12
1529,2005-06-01,ALA,65.21
1530,2005-07-01,ALA,55.63
1531,2005-08-01,ALA,82.08
1532,2005-09-01,ALA,23.76
1533,2005-10-01,ALA,37.89
1534,2005-11-01,ALA,72.17
1535,2005-12-01,ALA,48.35
1536,2006-01-01,ALA,24.48
1537,2006-02-01,ALA,27.77
1538,2006-03-01,ALA,30.54
1539,2006-04-01,ALA,37.65
1540,2006-05-01,ALA,26.47
1541,2006-06-01,ALA,33.73
1542,2006-07-01,ALA,20.4
1543,2006-08-01,ALA,65.71
1544,2006-09-01,ALA,43.63
1545,2006-10-01,ALA,119.94
1546,2006-11-01,ALA,79.96
1547,2006-12-01,ALA,34.83
1548,2007-01-01,ALA,76.81
1549,2007-02-01,ALA,15.47
1550,2007-03-01,ALA,24.64
1551,2007-04-01,ALA,24.21
1552,2007-05-01,ALA,46.42
1553,2007-06-01,ALA,67.0
1554,2007-07-01,ALA,67.02
1555,2007-08-01,ALA,45.09
1556,2007-09-01,ALA,68.87
1557,2007-10-01,ALA,47.38
1558,2007-11-01,ALA,71.7
1559,2007-12-01,ALA,63.84
1560,2008-01-01,ALA,76.25
1561,2008-02-01,ALA,46.3
1562,2008-03-01,ALA,58.2
1563,2008-04-01,ALA,34.37
1564,2008-05-01,ALA,14.74
1565,2008-06-01,ALA,43.56
1566,2008-07-01,ALA,12.47
1567,2008-08-01,ALA,168.61
1568,2008-09-01,ALA,43.91
1569,2008-10-01,ALA,91.57
1570,2008-11-01,ALA,79.43
1571,2008-12-01,ALA,57.55
1572,2009-01-01,ALA,35.23
1573,2009-02-01,ALA,30.61
1574,2009-03-01,ALA,38.66
1575,2009-04-01,ALA,14.77
1576,2009-05-01,ALA,53.1
1577,2009-06-01,ALA,58.96
1578,2009-07-01,ALA,88.28
1579,2009-08-01,ALA,70.49
1580,2009-09-01,ALA,27.85
1581,2009-10-01,ALA,50.2
1582,2009-11-01,ALA,65.34
1583,2009-12-01,ALA,50.82
1584,2010-01-01,ALA,28.88
1585,2010-02-01,ALA,38.11
1586,2010-03-01,ALA,42.22
1587,2010-04-01,ALA,30.38
1588,2010-05-01,ALA,49.76
1589,2010-06-01,ALA,25.44
1590,2010-07-01,ALA,38.36
1591,2010-08-01,ALA,110.12
1592,2010-09-01,ALA,67.62
1593,2010-10-01,ALA,41.19
1594,2010-11-01,ALA,79.26
1595,2010-12-01,ALA,70.75
1596,2011-01-01,ALA,54.57
1597,2011-02-01,ALA,31.71
1598,2011-03-01,ALA,18.08
1599,2011-04-01,ALA,27.35
1600,2011-05-01,ALA,48.73
1601,2011-06-01,ALA,56.09
1602,2011-07-01,ALA,57.75
1603,2011-08-01,ALA,61.61
1604,2011-09-01,ALA,75.17
1605,2011-10-01,ALA,51.57
1606,2011-11-01,ALA,33.25
